AltAGL,AltB,AltGPS,AltMSL,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,E1_FFlow,E1_OilP,E1_OilT,E1_RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,VSpd,VSpdG,WndDr,WndSpd
988.00000,1782.20000,1739.90000,1827.70000,1356.91000,1375.22000,1355.21000,1328.64000,13.61000,77.69000,146.15000,2430.90000,24.00000,24.00000,68.48000,78.87000,-0.01000,-0.01000,18.80000,10.14000,-0.49000,82.00000,778.81000,854.30000,-50.40000,19.07000
1003.00000,1796.20000,1754.20000,1842.00000,1356.09000,1374.52000,1353.16000,1327.68000,13.60000,77.73000,146.26000,2430.50000,24.00000,24.00000,68.35000,78.85000,-0.02000,-0.01000,18.80000,10.17000,-0.65000,82.00000,809.47000,858.30000,-50.20000,19.14000
1017.00000,1810.20000,1768.60000,1856.40000,1352.48000,1374.98000,1352.90000,1326.03000,13.56000,77.66000,146.40000,2429.20000,24.00000,24.00000,68.21000,78.74000,-0.00000,-0.02000,18.80000,10.20000,-0.69000,82.00000,815.75000,862.20000,-50.10000,19.21000
1031.00000,1823.20000,1782.90000,1870.70000,1350.63000,1374.87000,1353.99000,1325.95000,13.62000,77.28000,146.60000,2426.60000,24.00000,24.00000,68.09000,78.50000,-0.01000,-0.03000,18.80000,10.05000,0.83000,81.00000,806.95000,858.30000,-50.00000,19.26000
1048.00000,1837.20000,1796.90000,1884.70000,1351.56000,1374.64000,1353.17000,1326.03000,13.59000,77.27000,146.78000,2426.00000,24.00000,24.00000,68.09000,78.27000,-0.04000,-0.02000,18.80000,9.90000,4.01000,81.00000,814.44000,834.60000,-49.90000,19.31000
1062.00000,1850.20000,1810.60000,1898.40000,1353.29000,1374.18000,1354.38000,1326.58000,13.58000,77.52000,146.89000,2427.60000,24.00000,24.00000,68.29000,78.15000,-0.05000,-0.02000,18.80000,9.93000,7.43000,81.00000,802.07000,799.20000,-49.80000,19.35000
1075.00000,1863.20000,1823.80000,1911.60000,1353.81000,1373.44000,1354.86000,1326.02000,13.61000,77.13000,147.09000,2427.40000,24.00000,24.00000,68.64000,78.24000,-0.02000,0.01000,18.80000,10.16000,8.81000,81.00000,785.00000,791.30000,-49.80000,19.39000
1089.00000,1877.20000,1837.90000,1925.60000,1354.81000,1373.42000,1353.60000,1327.06000,13.54000,76.90000,147.17000,2428.40000,24.00000,24.00000,69.08000,78.48000,-0.01000,0.04000,18.80000,10.66000,10.55000,82.00000,795.43000,834.60000,-49.70000,19.41000
1104.00000,1889.20000,1853.20000,1940.90000,1355.63000,1373.62000,1353.05000,1326.71000,13.53000,77.25000,147.30000,2426.00000,24.00000,24.00000,69.49000,78.04000,-0.03000,0.05000,18.80000,11.57000,12.72000,81.00000,783.71000,913.40000,-49.60000,19.41000
1121.00000,1904.20000,1870.10000,1957.90000,1356.46000,1374.23000,1353.06000,1326.33000,13.50000,77.25000,147.37000,2423.10000,24.00000,24.00000,69.84000,77.58000,-0.05000,0.03000,18.80000,12.17000,14.94000,81.00000,800.83000,1000.00000,-49.50000,19.39000
1139.00000,1921.20000,1887.40000,1975.10000,1356.61000,1374.60000,1353.87000,1326.00000,13.43000,77.16000,147.51000,2422.30000,24.00000,24.00000,70.19000,77.16000,-0.04000,0.03000,18.80000,12.30000,15.49000,80.00000,871.83000,1039.40000,-49.30000,19.35000
1156.00000,1939.20000,1904.70000,1992.50000,1356.02000,1374.62000,1353.82000,1326.39000,13.43000,77.15000,147.68000,2420.30000,24.00000,24.00000,70.64000,77.07000,-0.00000,0.03000,18.80000,12.30000,16.11000,80.00000,952.88000,1059.10000,-49.20000,19.30000
1174.00000,1956.20000,1922.80000,2010.60000,1356.42000,1374.15000,1353.28000,1326.89000,13.43000,76.97000,147.82000,2416.20000,24.00000,24.00000,71.18000,76.55000,-0.01000,0.01000,18.80000,12.47000,16.36000,80.00000,998.46000,1086.60000,-49.00000,19.23000
1192.00000,1973.20000,1941.00000,2028.80000,1356.28000,1374.05000,1355.02000,1326.70000,13.39000,76.83000,148.05000,2413.20000,24.00000,24.00000,71.77000,75.90000,-0.00000,0.01000,18.80000,12.51000,16.07000,79.00000,1022.45000,1086.60000,-48.70000,19.13000
1210.00000,1990.20000,1958.70000,2046.50000,1356.54000,1374.00000,1355.10000,1326.90000,13.42000,76.76000,148.24000,2411.10000,24.00000,24.00000,72.47000,74.99000,-0.05000,-0.03000,18.80000,12.45000,18.57000,78.00000,1011.39000,1063.00000,-48.50000,19.02000
1226.00000,2007.20000,1975.10000,2062.90000,1355.98000,1373.30000,1355.02000,1326.98000,13.37000,76.73000,148.44000,2408.20000,24.00000,24.00000,73.38000,74.44000,-0.05000,-0.04000,18.80000,11.56000,18.79000,78.00000,1014.03000,988.20000,-48.20000,18.90000
1241.00000,2024.20000,1989.20000,2077.00000,1354.48000,1371.86000,1353.59000,1327.16000,13.30000,76.92000,148.62000,2407.60000,24.00000,24.00000,74.66000,74.55000,-0.02000,-0.02000,18.80000,10.36000,19.08000,78.00000,1012.30000,858.30000,-48.00000,18.78000
1253.00000,2038.20000,2001.90000,2089.70000,1354.93000,1372.03000,1353.28000,1327.92000,13.33000,77.06000,148.75000,2407.30000,24.00000,24.00000,76.26000,74.66000,-0.02000,0.00000,18.80000,9.61000,19.06000,78.00000,959.53000,740.20000,-47.80000,18.65000
1264.00000,2049.20000,2013.00000,2100.70000,1355.44000,1372.14000,1351.69000,1326.78000,13.29000,76.84000,148.87000,2407.60000,24.00000,24.00000,78.05000,74.67000,-0.03000,-0.00000,18.80000,9.09000,18.72000,78.00000,852.68000,657.50000,-47.60000,18.50000
1274.00000,2060.20000,2022.70000,2110.50000,1354.64000,1372.82000,1350.42000,1325.52000,13.23000,76.87000,149.01000,2410.40000,24.00000,24.00000,79.95000,74.97000,-0.03000,-0.02000,18.80000,8.36000,18.27000,78.00000,753.63000,590.60000,-47.40000,18.34000
1285.00000,2070.20000,2031.20000,2118.90000,1355.48000,1374.10000,1350.14000,1323.71000,13.30000,76.73000,149.18000,2411.50000,24.00000,24.00000,81.95000,75.63000,-0.03000,0.00000,18.80000,7.79000,18.07000,79.00000,679.01000,511.80000,-47.20000,18.17000
1293.00000,2078.20000,2038.90000,2126.70000,1355.00000,1373.99000,1349.79000,1324.74000,13.25000,76.42000,149.32000,2413.60000,24.00000,24.00000,84.01000,76.28000,-0.02000,0.01000,18.80000,7.44000,18.13000,80.00000,601.90000,456.70000,-47.10000,18.00000
1301.00000,2085.20000,2046.20000,2134.00000,1355.25000,1373.42000,1349.26000,1325.93000,13.33000,77.09000,149.45000,2419.60000,24.00000,24.00000,86.11000,77.01000,-0.01000,0.05000,18.50000,7.45000,18.01000,80.00000,529.98000,440.90000,-47.10000,17.82000
1308.00000,2093.20000,2053.40000,2141.10000,1354.09000,1373.45000,1350.39000,1326.53000,13.37000,76.74000,149.61000,2421.40000,24.00000,24.00000,88.11000,77.66000,-0.00000,0.05000,18.50000,7.53000,17.82000,81.00000,479.29000,464.60000,-47.10000,17.64000
1315.00000,2101.20000,2061.20000,2148.90000,1354.52000,1373.21000,1351.76000,1326.76000,13.39000,76.93000,149.75000,2424.60000,24.00000,24.00000,90.00000,78.42000,-0.01000,0.06000,18.50000,7.64000,17.47000,82.00000,469.52000,500.00000,-47.10000,17.46000
1325.00000,2110.20000,2070.40000,2158.20000,1353.41000,1372.23000,1349.99000,1326.58000,13.40000,76.85000,149.85000,2427.70000,24.00000,24.00000,91.71000,79.00000,-0.02000,0.06000,18.50000,7.82000,17.07000,82.00000,490.13000,547.20000,-47.20000,17.27000
1335.00000,2120.20000,2080.30000,2168.10000,1351.88000,1371.72000,1348.77000,1327.25000,13.45000,76.94000,150.02000,2429.60000,24.00000,24.00000,93.25000,79.39000,-0.01000,0.05000,18.50000,7.98000,16.45000,83.00000,518.89000,594.50000,-47.40000,17.09000
1345.00000,2130.20000,2091.00000,2178.80000,1350.20000,1371.19000,1348.83000,1326.19000,13.50000,77.25000,150.11000,2429.60000,24.00000,24.00000,94.61000,79.78000,0.00000,0.05000,18.50000,8.29000,15.73000,83.00000,560.97000,637.80000,-47.60000,16.91000
1357.00000,2141.20000,2102.70000,2190.50000,1350.97000,1371.74000,1348.24000,1324.72000,13.49000,76.83000,150.30000,2431.10000,24.00000,24.00000,95.73000,79.99000,-0.01000,0.07000,18.50000,8.76000,14.77000,83.00000,588.98000,700.80000,-47.90000,16.73000
1371.00000,2153.20000,2116.70000,2204.50000,1353.00000,1372.73000,1348.17000,1324.88000,13.44000,77.39000,150.44000,2433.00000,24.00000,24.00000,96.63000,80.19000,-0.00000,0.06000,18.50000,9.05000,12.34000,84.00000,634.90000,775.60000,-48.30000,16.57000
1386.00000,2165.20000,2131.70000,2219.60000,1353.07000,1372.38000,1347.27000,1325.67000,13.46000,76.83000,150.60000,2431.40000,24.00000,24.00000,97.21000,80.03000,0.02000,0.03000,18.50000,9.39000,9.03000,84.00000,675.12000,846.50000,-48.70000,16.43000
1401.00000,2179.20000,2146.70000,2234.60000,1351.70000,1372.24000,1346.26000,1325.87000,13.43000,76.93000,150.71000,2428.70000,24.00000,24.00000,97.52000,79.58000,0.02000,0.02000,18.50000,9.69000,5.48000,83.00000,726.51000,893.70000,-49.20000,16.30000
1417.00000,2192.20000,2162.40000,2250.30000,1351.24000,1373.81000,1347.25000,1325.82000,13.45000,77.02000,150.88000,2428.50000,24.00000,24.00000,97.60000,79.13000,0.00000,0.00000,18.50000,9.96000,3.48000,83.00000,761.31000,933.10000,-49.70000,16.20000
1433.00000,2207.20000,2178.80000,2266.70000,1350.20000,1373.51000,1346.21000,1326.22000,13.42000,76.95000,151.06000,2426.80000,24.00000,24.00000,97.46000,78.53000,-0.02000,-0.00000,18.50000,10.14000,2.63000,82.00000,799.36000,960.60000,-50.20000,16.13000
1449.00000,2223.20000,2194.80000,2282.60000,1350.72000,1372.88000,1345.29000,1325.82000,13.41000,76.70000,151.23000,2423.50000,24.00000,24.00000,97.29000,78.32000,-0.02000,-0.04000,18.20000,10.01000,2.54000,82.00000,859.42000,968.50000,-50.60000,16.10000
1461.00000,2239.20000,2209.40000,2297.20000,1350.94000,1373.32000,1345.53000,1326.04000,13.39000,76.98000,151.42000,2419.10000,24.00000,24.00000,97.17000,77.92000,0.00000,-0.06000,18.20000,9.49000,1.88000,81.00000,918.55000,925.20000,-51.00000,16.10000
1474.00000,2254.20000,2222.60000,2310.50000,1349.42000,1372.46000,1343.75000,1326.72000,13.41000,76.78000,151.52000,2419.80000,24.00000,24.00000,97.27000,77.73000,-0.00000,-0.06000,18.20000,8.72000,2.24000,81.00000,917.74000,842.50000,-51.40000,16.14000
1486.00000,2268.20000,2234.90000,2322.70000,1349.58000,1372.39000,1343.91000,1326.14000,13.39000,76.73000,151.67000,2419.00000,24.00000,24.00000,97.56000,77.88000,-0.02000,-0.03000,18.20000,8.47000,2.40000,81.00000,886.89000,744.10000,-51.70000,16.20000
1497.00000,2279.20000,2246.00000,2333.90000,1350.42000,1370.84000,1343.46000,1325.36000,13.33000,76.91000,151.90000,2423.40000,24.00000,24.00000,97.97000,78.03000,-0.01000,-0.04000,18.20000,8.16000,1.94000,82.00000,816.39000,681.10000,-52.00000,16.28000
1508.00000,2289.20000,2256.60000,2344.50000,1350.05000,1370.17000,1343.53000,1325.32000,13.32000,76.78000,152.04000,2421.90000,24.00000,24.00000,98.44000,78.20000,-0.01000,-0.01000,18.20000,8.07000,1.60000,82.00000,736.35000,645.70000,-52.30000,16.38000
1519.00000,2300.20000,2267.80000,2355.70000,1349.82000,1370.17000,1344.37000,1325.38000,13.37000,76.68000,152.18000,2422.40000,24.00000,24.00000,98.90000,78.53000,-0.00000,-0.02000,18.20000,8.10000,1.25000,82.00000,666.69000,633.90000,-52.50000,16.50000
1530.00000,2310.20000,2279.00000,2366.90000,1348.76000,1370.42000,1343.29000,1323.46000,13.38000,76.69000,152.31000,2425.70000,24.00000,24.00000,99.31000,78.88000,-0.01000,-0.01000,18.20000,8.31000,0.77000,83.00000,638.94000,641.70000,-52.70000,16.63000
1542.00000,2321.20000,2290.90000,2378.70000,1348.63000,1370.97000,1344.53000,1322.84000,13.37000,76.80000,152.46000,2426.10000,24.00000,24.00000,99.62000,79.22000,0.00000,-0.02000,18.20000,8.38000,0.43000,83.00000,624.78000,669.30000,-52.90000,16.77000
1554.00000,2332.20000,2302.40000,2390.30000,1347.73000,1371.25000,1346.04000,1322.76000,13.33000,76.70000,152.66000,2427.60000,24.00000,24.00000,99.87000,79.44000,-0.02000,-0.01000,18.20000,8.36000,0.29000,83.00000,631.08000,685.00000,-53.00000,16.92000
1565.00000,2343.20000,2313.90000,2401.80000,1347.24000,1370.99000,1346.48000,1321.76000,13.36000,77.13000,152.75000,2429.30000,24.00000,24.00000,100.13000,79.69000,-0.01000,-0.01000,18.20000,8.33000,0.64000,83.00000,651.60000,685.00000,-53.10000,17.08000
1577.00000,2355.20000,2325.60000,2413.40000,1347.88000,1370.23000,1344.87000,1321.45000,13.35000,77.06000,152.94000,2429.40000,24.00000,24.00000,100.40000,80.00000,-0.00000,-0.01000,18.20000,8.25000,1.13000,84.00000,676.36000,685.00000,-53.20000,17.24000
1587.00000,2367.20000,2335.90000,2423.80000,1348.26000,1369.78000,1343.04000,1321.18000,13.42000,77.12000,153.04000,2430.10000,24.00000,24.00000,100.67000,80.31000,-0.00000,-0.02000,18.00000,8.20000,1.61000,84.00000,691.83000,677.20000,-53.30000,17.40000
1598.00000,2378.20000,2346.50000,2434.30000,1349.24000,1369.89000,1341.36000,1319.99000,13.40000,76.90000,153.27000,2431.10000,24.00000,24.00000,100.98000,80.33000,-0.02000,-0.01000,18.00000,8.21000,2.24000,84.00000,676.21000,673.20000,-53.30000,17.56000
1611.00000,2389.20000,2356.90000,2444.80000,1349.26000,1369.70000,1340.95000,1320.01000,13.36000,76.99000,153.35000,2431.80000,24.00000,24.00000,101.35000,80.62000,-0.00000,-0.01000,18.00000,8.20000,2.71000,84.00000,672.16000,669.30000,-53.40000,17.72000
1622.00000,2401.20000,2367.90000,2455.80000,1348.96000,1369.59000,1342.78000,1320.28000,13.34000,76.96000,153.53000,2432.60000,24.00000,24.00000,101.70000,80.90000,0.01000,0.00000,18.00000,8.17000,2.98000,85.00000,672.00000,665.40000,-53.40000,17.88000
1633.00000,2411.20000,2379.00000,2466.90000,1347.18000,1369.57000,1344.17000,1320.21000,13.36000,77.07000,153.67000,2434.30000,24.00000,24.00000,102.05000,81.09000,-0.01000,-0.01000,18.00000,8.28000,2.98000,85.00000,658.54000,673.20000,-53.50000,18.03000
1645.00000,2422.20000,2390.50000,2478.30000,1345.57000,1370.55000,1344.63000,1319.80000,13.34000,77.15000,153.81000,2437.70000,24.00000,24.00000,102.34000,81.39000,-0.00000,0.01000,18.00000,8.46000,2.41000,85.00000,656.09000,689.00000,-53.50000,18.17000
1658.00000,2433.20000,2403.30000,2491.20000,1347.30000,1370.54000,1344.82000,1319.81000,13.40000,77.35000,154.01000,2437.10000,24.00000,24.00000,102.56000,81.39000,-0.01000,0.00000,18.00000,8.70000,2.42000,85.00000,645.44000,720.50000,-53.50000,18.31000
1669.00000,2445.20000,2417.10000,2505.00000,1346.64000,1370.11000,1344.09000,1320.51000,13.41000,77.03000,154.17000,2436.60000,24.00000,24.00000,102.67000,81.43000,-0.00000,-0.00000,18.00000,8.90000,2.10000,85.00000,666.81000,755.90000,-53.60000,18.44000
1682.00000,2457.20000,2430.90000,2518.80000,1345.97000,1370.23000,1346.90000,1322.59000,13.42000,76.97000,154.31000,2435.80000,24.00000,24.00000,102.73000,81.46000,0.00000,0.01000,18.00000,9.12000,1.93000,85.00000,694.54000,779.50000,-53.60000,18.56000
1696.00000,2470.20000,2444.60000,2532.40000,1345.18000,1369.46000,1346.71000,1321.18000,13.39000,77.05000,154.47000,2435.20000,24.00000,24.00000,102.71000,81.17000,0.00000,0.01000,18.00000,9.35000,1.70000,85.00000,711.69000,807.10000,-53.70000,18.68000
1710.00000,2483.20000,2458.60000,2546.50000,1343.88000,1368.03000,1347.45000,1319.89000,13.37000,76.97000,154.58000,2435.00000,24.00000,24.00000,102.63000,81.00000,0.01000,-0.01000,18.00000,9.46000,1.43000,85.00000,739.05000,830.70000,-53.70000,18.78000
1724.00000,2497.20000,2473.00000,2560.90000,1343.83000,1367.43000,1347.67000,1319.83000,13.43000,76.90000,154.82000,2432.90000,24.00000,24.00000,102.54000,80.78000,-0.00000,-0.01000,17.80000,9.51000,1.64000,85.00000,766.31000,846.50000,-53.80000,18.89000
1738.00000,2510.20000,2486.70000,2574.60000,1342.99000,1365.74000,1346.11000,1318.57000,13.43000,77.22000,154.89000,2431.80000,24.00000,24.00000,102.44000,80.52000,-0.01000,-0.02000,17.80000,9.48000,1.74000,84.00000,791.97000,846.50000,-53.90000,18.99000
1751.00000,2525.20000,2499.30000,2587.20000,1341.79000,1364.66000,1343.91000,1317.66000,13.45000,76.96000,155.00000,2430.80000,24.00000,24.00000,102.38000,80.29000,-0.00000,-0.03000,17.80000,9.33000,1.52000,84.00000,813.13000,834.60000,-53.90000,19.08000
1763.00000,2538.20000,2512.00000,2599.90000,1341.55000,1364.32000,1343.26000,1316.41000,13.40000,77.00000,155.15000,2428.20000,24.00000,24.00000,102.40000,80.08000,0.02000,-0.04000,17.80000,9.00000,0.62000,84.00000,815.29000,799.20000,-54.00000,19.17000
1776.00000,2550.20000,2524.40000,2612.30000,1340.73000,1363.85000,1341.48000,1316.39000,13.32000,76.75000,155.37000,2426.90000,24.00000,24.00000,102.50000,79.83000,0.00000,-0.07000,17.80000,8.40000,0.00000,84.00000,789.75000,752.00000,-54.10000,19.26000
1786.00000,2563.20000,2535.20000,2623.00000,1341.10000,1363.15000,1340.67000,1316.30000,13.30000,77.12000,155.58000,2428.10000,24.00000,24.00000,102.81000,79.84000,-0.00000,-0.09000,17.80000,7.47000,-0.57000,84.00000,776.12000,657.50000,-54.20000,19.35000
1795.00000,2574.20000,2543.70000,2631.60000,1339.67000,1362.52000,1339.34000,1315.03000,13.34000,76.89000,155.78000,2426.40000,24.00000,24.00000,103.32000,80.12000,-0.02000,-0.05000,17.80000,6.79000,0.14000,84.00000,729.12000,535.40000,-54.20000,19.44000
1802.00000,2582.20000,2550.90000,2638.80000,1340.31000,1362.70000,1341.01000,1314.91000,13.36000,77.24000,155.99000,2431.00000,24.00000,24.00000,104.00000,80.65000,0.00000,-0.01000,17.80000,6.67000,0.26000,85.00000,641.14000,456.70000,-54.30000,19.53000
1811.00000,2589.20000,2559.70000,2647.50000,1341.46000,1363.31000,1342.68000,1316.49000,13.37000,76.94000,156.20000,2433.30000,24.00000,24.00000,104.71000,81.22000,0.01000,-0.00000,17.80000,6.62000,0.69000,85.00000,538.80000,440.90000,-54.40000,19.62000
1819.00000,2596.20000,2567.80000,2655.70000,1342.42000,1364.35000,1344.44000,1317.17000,13.42000,77.33000,156.34000,2438.90000,24.00000,24.00000,105.40000,81.82000,-0.00000,-0.00000,17.80000,6.68000,0.53000,86.00000,483.43000,448.80000,-54.50000,19.71000
1824.00000,2604.20000,2575.80000,2663.60000,1343.70000,1365.46000,1344.32000,1317.55000,13.37000,77.01000,156.47000,2442.20000,24.00000,24.00000,106.04000,82.43000,-0.00000,0.01000,17.80000,6.80000,0.57000,87.00000,465.03000,472.40000,-54.60000,19.79000
1833.00000,2613.20000,2584.30000,2672.20000,1343.41000,1365.71000,1343.00000,1317.28000,13.41000,77.10000,156.52000,2444.60000,24.00000,24.00000,106.60000,82.90000,0.00000,0.01000,17.50000,6.95000,0.97000,87.00000,468.83000,500.00000,-54.70000,19.88000
1842.00000,2621.20000,2593.40000,2681.30000,1342.51000,1365.54000,1342.77000,1317.00000,13.37000,77.46000,156.60000,2445.40000,24.00000,24.00000,107.13000,83.24000,0.00000,0.00000,17.50000,7.11000,1.32000,88.00000,487.50000,531.50000,-54.80000,19.96000
1851.00000,2631.20000,2602.90000,2690.80000,1343.29000,1365.75000,1342.28000,1316.04000,13.40000,77.22000,156.75000,2446.80000,24.00000,24.00000,107.61000,83.68000,-0.00000,-0.02000,17.50000,6.88000,1.45000,88.00000,517.99000,555.10000,-54.90000,20.04000
1859.00000,2641.20000,2610.30000,2698.20000,1343.60000,1365.00000,1340.33000,1315.24000,13.44000,77.46000,156.90000,2446.70000,24.00000,24.00000,108.14000,83.96000,0.00000,-0.04000,17.50000,6.57000,1.78000,88.00000,552.92000,539.40000,-55.00000,20.12000
1866.00000,2650.20000,2618.00000,2705.90000,1344.11000,1364.91000,1338.99000,1315.02000,13.45000,77.29000,157.06000,2449.30000,24.00000,24.00000,108.72000,84.36000,-0.01000,-0.02000,17.50000,6.26000,2.24000,89.00000,559.73000,503.90000,-55.10000,20.20000
1874.00000,2659.20000,2625.70000,2713.60000,1345.20000,1364.84000,1339.98000,1314.82000,13.49000,77.42000,157.18000,2451.50000,24.00000,24.00000,109.40000,84.76000,-0.00000,-0.02000,17.50000,6.03000,2.94000,89.00000,537.97000,468.50000,-55.30000,20.28000
1881.00000,2667.20000,2632.90000,2720.80000,1344.18000,1363.90000,1341.17000,1314.03000,13.49000,77.30000,157.32000,2454.20000,24.00000,24.00000,110.12000,85.21000,0.00000,-0.02000,17.50000,5.81000,3.59000,90.00000,516.44000,440.90000,-55.40000,20.35000
1888.00000,2674.20000,2639.70000,2727.60000,1343.23000,1363.74000,1339.91000,1312.70000,13.51000,77.47000,157.51000,2455.90000,24.00000,24.00000,110.92000,85.62000,-0.00000,0.00000,17.50000,5.73000,4.19000,90.00000,491.39000,421.30000,-55.60000,20.42000
1894.00000,2682.20000,2646.10000,2733.90000,1343.07000,1363.84000,1339.81000,1313.40000,13.53000,77.39000,157.69000,2456.90000,24.00000,24.00000,111.69000,86.06000,0.00000,-0.01000,17.50000,5.54000,4.99000,91.00000,463.46000,409.40000,-55.80000,20.50000
1902.00000,2690.20000,2654.00000,2741.80000,1342.79000,1364.35000,1339.25000,1313.52000,13.49000,77.24000,157.80000,2462.20000,24.00000,24.00000,112.55000,86.78000,-0.01000,-0.03000,17.20000,5.03000,5.65000,91.00000,463.13000,381.90000,-56.00000,20.57000
1908.00000,2697.20000,2660.00000,2747.90000,1343.83000,1364.05000,1338.32000,1312.90000,13.53000,77.56000,157.87000,2465.00000,24.00000,24.00000,113.46000,87.62000,-0.00000,-0.03000,17.20000,4.76000,6.17000,92.00000,462.33000,330.70000,-56.30000,20.63000
1914.00000,2703.20000,2665.40000,2753.30000,1344.20000,1363.66000,1338.19000,1311.55000,13.61000,77.55000,158.06000,2469.60000,24.00000,24.00000,114.41000,88.34000,0.02000,0.03000,17.20000,4.89000,5.57000,93.00000,417.09000,318.90000,-56.50000,20.70000
1923.00000,2708.20000,2671.50000,2759.40000,1343.93000,1363.95000,1336.46000,1309.57000,13.65000,77.54000,158.22000,2474.10000,24.00000,24.00000,115.25000,88.96000,0.01000,0.05000,17.20000,5.27000,4.83000,94.00000,360.05000,358.30000,-56.90000,20.76000
1930.00000,2717.20000,2679.00000,2766.90000,1342.61000,1364.92000,1335.11000,1309.63000,13.65000,77.43000,158.28000,2477.00000,24.00000,24.00000,115.93000,89.75000,0.01000,0.03000,17.20000,5.59000,5.04000,94.00000,392.37000,433.10000,-57.20000,20.81000
1940.00000,2726.20000,2688.20000,2776.10000,1342.08000,1365.70000,1335.57000,1310.66000,13.68000,77.27000,158.38000,2478.60000,24.00000,24.00000,116.44000,90.44000,0.00000,0.04000,17.20000,6.06000,4.06000,95.00000,460.93000,500.00000,-57.60000,20.86000
1949.00000,2733.20000,2697.10000,2785.00000,1342.21000,1365.89000,1336.53000,1310.47000,13.68000,77.03000,158.41000,2481.00000,24.00000,24.00000,116.69000,90.71000,0.02000,0.14000,17.20000,7.47000,3.16000,95.00000,467.46000,610.20000,-58.00000,20.91000
1961.00000,2743.20000,2710.00000,2797.90000,1344.28000,1365.33000,1336.36000,1312.06000,13.68000,77.34000,158.44000,2482.60000,24.00000,24.00000,116.57000,90.28000,0.00000,0.00000,17.20000,7.55000,3.52000,95.00000,472.17000,795.30000,-58.40000,20.95000
1975.00000,2758.20000,2724.00000,2811.90000,1346.02000,1364.87000,1336.46000,1312.67000,13.69000,77.48000,158.39000,2478.90000,24.00000,24.00000,116.38000,90.37000,-0.02000,-0.01000,17.20000,7.59000,6.15000,95.00000,624.74000,834.60000,-58.80000,21.00000
1992.00000,2774.20000,2737.70000,2825.60000,1345.79000,1365.32000,1336.23000,1314.20000,13.66000,77.71000,158.41000,2479.10000,24.00000,24.00000,116.24000,90.56000,-0.00000,-0.01000,17.00000,7.46000,7.02000,95.00000,774.40000,822.80000,-59.20000,21.04000
2005.00000,2787.20000,2751.00000,2838.90000,1346.42000,1365.21000,1336.11000,1314.24000,13.67000,77.38000,158.40000,2477.10000,24.00000,24.00000,116.16000,90.35000,0.02000,0.00000,17.00000,7.43000,7.69000,95.00000,806.99000,803.10000,-59.60000,21.07000
2018.00000,2799.20000,2763.60000,2851.50000,1345.72000,1363.98000,1334.36000,1312.36000,13.64000,77.11000,158.41000,2476.90000,24.00000,24.00000,116.09000,89.90000,-0.01000,-0.01000,17.00000,7.36000,7.37000,95.00000,786.33000,803.10000,-60.10000,21.11000
2032.00000,2814.20000,2777.80000,2865.70000,1343.34000,1363.82000,1334.49000,1311.09000,13.69000,77.03000,158.46000,2475.60000,24.00000,24.00000,116.05000,90.05000,0.01000,-0.03000,17.00000,7.06000,6.30000,95.00000,808.75000,771.70000,-60.50000,21.14000
2045.00000,2825.20000,2790.60000,2878.80000,1343.00000,1362.91000,1334.57000,1311.27000,13.68000,76.43000,158.53000,2474.40000,24.00000,24.00000,116.07000,89.72000,0.01000,-0.03000,17.00000,6.84000,6.20000,95.00000,770.52000,728.30000,-60.90000,21.16000
2057.00000,2837.20000,2802.20000,2890.30000,1342.91000,1363.70000,1335.61000,1310.93000,13.66000,76.63000,158.55000,2473.70000,24.00000,24.00000,116.16000,89.62000,-0.00000,-0.01000,17.00000,6.59000,6.24000,94.00000,739.94000,689.00000,-61.40000,21.19000
2068.00000,2848.20000,2813.00000,2901.20000,1341.33000,1363.19000,1334.87000,1309.74000,13.64000,76.53000,158.58000,2474.70000,24.00000,24.00000,116.32000,89.72000,-0.00000,-0.03000,17.00000,6.28000,6.30000,95.00000,709.70000,649.60000,-61.80000,21.22000
2078.00000,2859.20000,2823.30000,2911.50000,1340.21000,1361.54000,1334.20000,1308.31000,13.69000,76.65000,158.58000,2474.60000,24.00000,24.00000,116.53000,89.87000,0.01000,-0.01000,17.00000,6.02000,6.46000,95.00000,679.93000,606.30000,-62.30000,21.26000
2088.00000,2868.20000,2833.60000,2921.80000,1340.35000,1361.46000,1334.35000,1307.57000,13.68000,76.80000,158.60000,2475.20000,24.00000,24.00000,116.81000,89.92000,-0.01000,-0.01000,17.00000,5.80000,6.49000,95.00000,634.65000,574.80000,-62.70000,21.29000
2096.00000,2878.20000,2841.60000,2929.70000,1340.55000,1361.49000,1331.94000,1307.19000,13.67000,76.81000,158.73000,2476.50000,24.00000,24.00000,117.12000,90.25000,0.01000,-0.01000,17.00000,5.65000,6.54000,95.00000,595.29000,555.10000,-63.10000,21.33000
2105.00000,2887.20000,2850.00000,2938.10000,1338.36000,1361.11000,1332.54000,1307.77000,13.68000,76.79000,158.65000,2478.00000,24.00000,24.00000,117.43000,90.40000,-0.00000,0.00000,17.00000,5.53000,6.68000,95.00000,565.56000,539.40000,-63.50000,21.38000
