AltAGL,AltB,AltGPS,AltMSL,BaroA,E1_CHT1,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,E1_FFlow,E1_MAP,E1_OilP,E1_OilT,E1_RPM,E2_CHT1,E2_EGT1,E2_EGT2,E2_EGT3,E2_EGT4,E2_FFlow,E2_OilP,E2_OilT,E2_RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,VSpd,VSpdG,WndDr,WndSpd
4860.00000,5500.80000,5581.70000,5670.50000,29.84000,367.46000,1484.56000,1576.64000,1450.68000,1420.20000,10.27000,24.25000,74.89000,165.55000,2573.60000,387.92000,1363.33000,1541.22000,1410.50000,1479.21000,10.73000,74.37000,170.95000,2585.60000,43.56000,47.66000,147.38000,146.82000,-0.01000,0.01000,14.80000,-0.47000,0.33000,162.00000,-0.05000,7.90000,-38.90000,25.88000
4860.00000,5499.80000,5581.70000,5670.50000,29.84000,367.79000,1481.15000,1577.36000,1447.86000,1415.21000,10.34000,24.35000,74.99000,165.61000,2573.30000,388.07000,1364.16000,1538.57000,1410.22000,1483.78000,10.70000,73.83000,170.89000,2586.70000,43.59000,47.45000,147.38000,146.84000,-0.00000,0.01000,14.80000,-0.51000,0.44000,162.00000,-12.15000,3.90000,-38.80000,25.89000
4861.00000,5500.80000,5582.40000,5671.10000,29.84000,368.09000,1477.07000,1578.43000,1444.29000,1411.37000,10.38000,24.34000,75.10000,165.65000,2573.90000,388.21000,1365.15000,1538.06000,1411.93000,1485.00000,10.74000,74.14000,170.92000,2585.90000,43.50000,47.51000,147.40000,146.83000,-0.01000,0.02000,14.80000,-0.49000,0.48000,162.00000,-9.99000,3.90000,-38.80000,25.91000
4861.00000,5500.80000,5582.40000,5671.10000,29.84000,368.39000,1473.46000,1580.30000,1442.52000,1407.97000,10.43000,24.32000,75.00000,165.59000,2574.10000,388.39000,1365.92000,1536.90000,1415.01000,1483.05000,10.72000,74.28000,170.92000,2582.60000,43.63000,47.31000,147.42000,146.83000,-0.01000,0.01000,14.80000,-0.52000,0.40000,162.00000,-10.92000,7.90000,-38.70000,25.92000
4861.00000,5500.80000,5582.80000,5671.60000,29.84000,368.66000,1472.44000,1580.02000,1442.97000,1408.32000,10.53000,24.39000,74.83000,165.54000,2571.90000,388.49000,1367.07000,1536.09000,1417.86000,1482.86000,10.82000,74.01000,170.94000,2583.30000,43.53000,47.59000,147.46000,146.86000,-0.01000,-0.00000,14.50000,-0.53000,0.54000,162.00000,6.31000,11.80000,-38.70000,25.93000
4861.00000,5501.80000,5582.80000,5671.60000,29.84000,368.98000,1470.71000,1580.91000,1444.04000,1407.68000,10.53000,24.28000,75.11000,165.52000,2574.60000,388.61000,1365.74000,1536.28000,1421.18000,1481.85000,10.82000,73.99000,170.82000,2583.90000,43.65000,47.56000,147.48000,146.90000,-0.00000,-0.01000,14.50000,-0.53000,0.34000,163.00000,9.48000,3.90000,-38.60000,25.94000
4864.00000,5501.80000,5582.90000,5671.80000,29.84000,369.21000,1473.68000,1581.88000,1443.51000,1406.20000,10.49000,24.38000,75.02000,165.47000,2573.00000,388.73000,1364.94000,1536.98000,1422.57000,1481.76000,10.72000,73.72000,170.87000,2581.50000,43.48000,47.80000,147.50000,146.95000,-0.01000,0.01000,14.80000,-0.54000,0.47000,163.00000,6.51000,3.90000,-38.50000,25.95000
4868.00000,5501.80000,5582.90000,5671.80000,29.84000,369.46000,1473.73000,1581.50000,1444.43000,1405.61000,10.42000,24.24000,74.86000,165.54000,2573.10000,388.79000,1364.21000,1537.32000,1422.74000,1483.99000,10.68000,74.15000,170.99000,2584.10000,43.44000,47.56000,147.52000,146.99000,-0.01000,0.01000,14.80000,-0.58000,0.68000,163.00000,2.84000,-3.90000,-38.50000,25.96000
4867.00000,5501.80000,5582.10000,5671.00000,29.84000,369.71000,1475.24000,1579.65000,1444.70000,1406.62000,10.52000,24.36000,75.09000,165.56000,2574.90000,388.95000,1364.90000,1537.73000,1423.26000,1485.11000,10.63000,74.07000,171.04000,2585.60000,43.44000,47.64000,147.56000,147.01000,-0.01000,0.01000,14.80000,-0.60000,0.64000,163.00000,0.77000,-3.90000,-38.40000,25.98000
4864.00000,5501.80000,5582.60000,5671.50000,29.84000,369.96000,1478.50000,1574.71000,1444.54000,1406.77000,10.51000,24.28000,75.12000,165.56000,2571.10000,389.05000,1369.24000,1539.69000,1422.17000,1485.34000,10.73000,73.81000,171.11000,2584.00000,43.50000,47.58000,147.62000,147.02000,-0.01000,-0.00000,14.50000,-0.63000,0.63000,163.00000,0.03000,-7.90000,-38.40000,25.99000
4863.00000,5500.80000,5582.00000,5670.90000,29.84000,370.17000,1477.71000,1574.05000,1444.38000,1406.24000,10.42000,24.34000,75.19000,165.57000,2574.00000,389.17000,1370.48000,1540.92000,1420.52000,1484.39000,10.72000,73.63000,171.11000,2587.40000,43.44000,47.56000,147.67000,147.00000,-0.01000,-0.00000,14.50000,-0.63000,0.64000,163.00000,-21.41000,-11.80000,-38.40000,26.01000
4867.00000,5500.80000,5581.80000,5670.70000,29.84000,370.44000,1474.65000,1573.79000,1443.18000,1406.01000,10.43000,24.35000,75.06000,165.74000,2570.20000,389.32000,1371.46000,1541.39000,1422.17000,1481.04000,10.75000,74.03000,171.13000,2583.00000,43.40000,47.50000,147.73000,146.97000,-0.01000,0.01000,14.50000,-0.58000,0.58000,163.00000,-17.40000,-7.90000,-38.30000,26.03000
4867.00000,5500.80000,5581.50000,5670.40000,29.84000,370.63000,1473.12000,1571.32000,1439.76000,1407.77000,10.38000,24.31000,75.15000,165.66000,2572.60000,389.42000,1370.94000,1541.19000,1423.64000,1479.61000,10.74000,74.13000,171.18000,2584.00000,43.35000,47.63000,147.81000,146.93000,-0.01000,-0.00000,14.50000,-0.56000,0.56000,163.00000,-14.91000,-11.80000,-38.30000,26.04000
4870.00000,5500.80000,5581.30000,5670.20000,29.84000,370.87000,1471.61000,1570.43000,1436.77000,1408.89000,10.38000,24.40000,74.99000,165.67000,2574.40000,389.52000,1370.03000,1539.77000,1424.18000,1481.90000,10.70000,73.74000,171.26000,2535.60000,43.40000,47.73000,147.87000,146.87000,-0.02000,0.01000,14.80000,-0.52000,0.37000,162.00000,-22.93000,-11.80000,-38.30000,26.06000
4870.00000,5499.80000,5581.90000,5670.80000,29.84000,371.10000,1472.96000,1571.29000,1434.94000,1410.77000,10.33000,24.24000,74.89000,165.65000,2558.90000,389.67000,1368.42000,1536.84000,1426.17000,1481.93000,10.70000,72.92000,171.28000,2518.90000,43.57000,47.40000,147.93000,146.81000,-0.00000,0.02000,14.80000,-0.47000,0.76000,162.00000,-31.57000,-7.90000,-38.30000,26.07000
4873.00000,5500.80000,5581.50000,5670.40000,29.84000,371.33000,1475.24000,1571.43000,1437.03000,1409.82000,10.40000,24.34000,74.85000,165.71000,2557.30000,389.75000,1368.23000,1534.01000,1422.85000,1479.45000,10.55000,73.18000,171.38000,2538.60000,43.40000,47.92000,147.95000,146.84000,-0.02000,0.01000,14.80000,-0.44000,0.34000,162.00000,-19.06000,0.00000,-38.30000,26.09000
4870.00000,5499.80000,5581.80000,5670.70000,29.84000,371.53000,1477.20000,1570.75000,1440.47000,1407.58000,10.37000,24.41000,74.84000,165.67000,2557.90000,389.88000,1369.03000,1531.98000,1420.37000,1475.46000,10.56000,73.36000,171.38000,2536.30000,43.43000,47.34000,147.93000,146.86000,-0.01000,-0.00000,14.80000,-0.43000,0.59000,162.00000,-25.86000,3.90000,-38.30000,26.10000
4867.00000,5499.80000,5581.90000,5670.80000,29.84000,371.69000,1476.98000,1571.97000,1441.92000,1406.99000,10.39000,24.23000,74.94000,165.75000,2558.90000,389.98000,1369.51000,1529.82000,1417.86000,1474.27000,10.42000,73.58000,171.32000,2538.80000,43.30000,47.43000,147.93000,146.82000,-0.01000,-0.00000,14.80000,-0.37000,0.48000,162.00000,-15.26000,3.90000,-38.30000,26.11000
4868.00000,5500.80000,5582.10000,5671.00000,29.84000,371.86000,1475.85000,1572.32000,1443.52000,1405.97000,10.48000,24.33000,74.99000,165.72000,2558.70000,390.05000,1370.43000,1531.58000,1414.69000,1475.37000,10.37000,72.99000,171.32000,2535.30000,43.35000,47.47000,147.93000,146.80000,0.00000,-0.00000,14.80000,-0.38000,0.35000,162.00000,-0.08000,7.90000,-38.40000,26.12000
4871.00000,5500.80000,5582.30000,5671.20000,29.84000,372.02000,1472.58000,1573.67000,1444.92000,1404.13000,10.49000,24.40000,74.94000,165.68000,2560.60000,390.21000,1367.80000,1529.34000,1415.65000,1476.16000,10.38000,73.13000,171.33000,2538.80000,43.33000,47.61000,147.91000,146.80000,-0.01000,0.00000,14.80000,-0.42000,0.45000,162.00000,-2.22000,7.90000,-38.40000,26.12000
4870.00000,5500.80000,5581.60000,5670.50000,29.84000,372.20000,1475.30000,1573.97000,1445.32000,1404.73000,10.59000,24.24000,75.25000,165.63000,2558.70000,390.34000,1367.61000,1531.46000,1416.84000,1475.37000,10.38000,73.49000,171.37000,2537.30000,43.38000,47.57000,147.91000,146.78000,-0.01000,0.00000,14.80000,-0.42000,0.41000,162.00000,8.68000,7.90000,-38.40000,26.13000
4881.00000,5500.80000,5582.20000,5671.10000,29.84000,372.37000,1478.35000,1576.98000,1444.47000,1404.42000,10.62000,24.32000,74.93000,165.70000,2558.10000,390.49000,1368.14000,1531.70000,1414.18000,1476.43000,10.35000,73.45000,171.42000,2538.60000,43.42000,47.55000,147.91000,146.70000,-0.01000,-0.00000,14.80000,-0.41000,0.55000,162.00000,0.99000,-3.90000,-38.50000,26.13000
4880.00000,5499.80000,5581.60000,5670.50000,29.84000,372.54000,1478.08000,1578.85000,1445.63000,1402.46000,10.70000,24.39000,74.76000,165.74000,2558.10000,390.60000,1367.44000,1531.48000,1410.93000,1479.50000,10.40000,73.47000,171.58000,2540.30000,43.34000,47.46000,147.93000,146.58000,-0.01000,-0.00000,14.80000,-0.36000,0.51000,162.00000,-15.04000,-11.80000,-38.50000,26.14000
4873.00000,5499.80000,5581.40000,5670.30000,29.84000,372.69000,1477.02000,1578.11000,1445.49000,1401.45000,10.77000,24.26000,75.03000,165.72000,2560.10000,390.64000,1368.63000,1531.55000,1410.20000,1482.12000,10.46000,73.47000,171.61000,2531.80000,43.23000,47.70000,147.91000,146.49000,-0.01000,0.00000,14.80000,-0.40000,0.35000,162.00000,-19.44000,-7.90000,-38.60000,26.14000
4870.00000,5499.80000,5581.30000,5670.20000,29.84000,372.87000,1477.52000,1576.82000,1442.61000,1402.53000,10.81000,24.27000,74.82000,165.77000,2536.90000,390.77000,1366.80000,1528.73000,1410.12000,1483.27000,10.47000,73.32000,171.65000,2513.90000,43.24000,47.55000,147.95000,146.43000,0.00000,0.01000,14.80000,-0.36000,0.47000,162.00000,-23.28000,-3.90000,-38.70000,26.14000
4870.00000,5499.80000,5581.40000,5670.30000,29.84000,372.97000,1475.68000,1575.51000,1442.13000,1401.59000,10.86000,24.29000,74.51000,165.78000,2525.60000,390.87000,1362.94000,1524.62000,1409.58000,1484.14000,10.46000,73.20000,171.62000,2514.70000,43.16000,47.79000,147.95000,146.47000,-0.01000,0.01000,14.80000,-0.34000,0.47000,162.00000,-17.50000,3.90000,-38.70000,26.14000
4870.00000,5499.80000,5581.90000,5670.80000,29.84000,373.14000,1475.84000,1572.44000,1441.84000,1399.61000,10.94000,24.32000,74.57000,165.74000,2530.80000,390.99000,1362.01000,1522.56000,1406.01000,1483.31000,10.43000,73.06000,171.63000,2516.70000,43.33000,47.48000,147.91000,146.53000,0.00000,0.00000,14.80000,-0.35000,0.57000,162.00000,-14.91000,11.80000,-38.80000,26.14000
4867.00000,5500.80000,5581.30000,5670.20000,29.84000,373.31000,1478.12000,1568.00000,1439.61000,1397.99000,10.97000,24.23000,74.44000,165.76000,2531.40000,391.07000,1365.56000,1523.25000,1403.80000,1483.97000,10.36000,73.33000,171.65000,2533.00000,43.21000,47.59000,147.89000,146.56000,-0.01000,-0.01000,14.80000,-0.35000,0.56000,162.00000,8.97000,3.90000,-38.90000,26.14000
4863.00000,5499.80000,5581.60000,5670.50000,29.84000,373.45000,1480.12000,1568.52000,1438.86000,1395.82000,10.93000,24.18000,74.56000,165.81000,2529.90000,391.15000,1369.87000,1524.27000,1401.57000,1485.77000,10.34000,73.25000,171.67000,2529.70000,43.21000,47.17000,147.89000,146.53000,-0.01000,-0.01000,14.80000,-0.37000,0.20000,162.00000,-3.76000,3.90000,-39.00000,26.14000
4860.00000,5499.80000,5581.60000,5670.50000,29.84000,373.57000,1479.97000,1570.56000,1438.82000,1394.62000,10.96000,24.17000,74.56000,165.84000,2533.60000,391.19000,1371.68000,1527.19000,1399.90000,1487.71000,10.31000,73.34000,171.68000,2528.80000,43.22000,47.38000,147.85000,146.47000,-0.01000,0.01000,14.80000,-0.33000,0.47000,162.00000,-15.47000,0.00000,-39.10000,26.14000
4863.00000,5499.80000,5581.70000,5670.60000,29.84000,373.70000,1482.72000,1571.70000,1440.20000,1393.57000,10.93000,24.19000,74.59000,165.84000,2533.70000,391.32000,1372.62000,1528.49000,1400.00000,1489.51000,10.22000,73.42000,171.68000,2533.70000,43.25000,47.36000,147.81000,146.43000,-0.01000,0.00000,14.80000,-0.33000,0.36000,162.00000,-8.76000,7.90000,-39.10000,26.15000
4863.00000,5499.80000,5581.70000,5670.60000,29.84000,373.84000,1483.54000,1570.45000,1444.17000,1393.18000,10.94000,24.15000,74.69000,165.90000,2534.00000,391.42000,1370.52000,1527.66000,1405.37000,1486.21000,10.20000,73.29000,171.70000,2531.70000,43.27000,47.55000,147.79000,146.36000,-0.01000,-0.00000,14.80000,-0.32000,0.37000,162.00000,-15.56000,7.90000,-39.20000,26.14000
4863.00000,5500.80000,5581.80000,5670.70000,29.84000,373.98000,1483.95000,1571.90000,1445.02000,1395.13000,10.88000,24.05000,74.63000,165.86000,2535.40000,391.51000,1368.39000,1527.36000,1404.52000,1486.26000,10.26000,73.50000,171.65000,2536.00000,43.34000,47.55000,147.75000,146.29000,-0.01000,-0.01000,14.80000,-0.35000,0.43000,162.00000,-3.72000,11.80000,-39.30000,26.14000
4864.00000,5500.80000,5582.80000,5671.70000,29.84000,374.17000,1485.14000,1571.75000,1443.93000,1394.63000,10.90000,23.98000,74.83000,165.78000,2531.90000,391.64000,1369.18000,1527.22000,1406.60000,1486.06000,10.27000,73.30000,171.71000,2531.70000,43.41000,47.26000,147.73000,146.26000,-0.01000,-0.00000,14.80000,-0.45000,0.47000,162.00000,-0.01000,11.80000,-39.40000,26.14000
4864.00000,5501.80000,5582.40000,5671.30000,29.84000,374.31000,1481.69000,1571.18000,1441.74000,1393.12000,10.98000,24.01000,74.64000,165.83000,2536.20000,391.70000,1368.89000,1526.66000,1410.57000,1483.65000,10.40000,73.49000,171.73000,2537.70000,43.47000,47.13000,147.73000,146.26000,-0.01000,0.01000,14.80000,-0.46000,0.49000,162.00000,17.13000,7.90000,-39.50000,26.14000
4864.00000,5500.80000,5582.40000,5671.30000,29.84000,374.42000,1477.26000,1571.78000,1437.98000,1392.22000,10.88000,24.07000,74.71000,165.92000,2537.60000,391.77000,1367.91000,1528.12000,1411.10000,1482.73000,10.31000,73.33000,171.72000,2534.10000,43.40000,47.23000,147.73000,146.29000,-0.00000,0.01000,14.80000,-0.51000,0.38000,162.00000,8.62000,0.00000,-39.50000,26.13000
4864.00000,5500.80000,5582.30000,5671.20000,29.84000,374.54000,1473.90000,1571.89000,1436.69000,1392.62000,10.86000,24.11000,74.73000,165.95000,2536.30000,391.83000,1368.78000,1528.74000,1415.19000,1479.38000,10.28000,73.41000,171.70000,2537.60000,43.41000,47.18000,147.75000,146.28000,-0.00000,0.01000,14.80000,-0.51000,0.43000,162.00000,-10.32000,0.00000,-39.60000,26.13000
4864.00000,5501.80000,5582.30000,5671.20000,29.84000,374.69000,1475.38000,1570.98000,1438.40000,1393.18000,10.95000,24.14000,74.63000,165.92000,2533.90000,391.90000,1369.64000,1529.16000,1416.64000,1478.96000,10.26000,73.37000,171.63000,2533.90000,43.34000,47.60000,147.77000,146.24000,-0.01000,0.00000,14.80000,-0.55000,0.49000,162.00000,-5.08000,-3.90000,-39.70000,26.13000
4868.00000,5500.80000,5582.20000,5671.10000,29.84000,374.82000,1477.14000,1568.19000,1438.53000,1394.01000,10.95000,24.16000,74.53000,165.91000,2534.50000,391.92000,1369.74000,1529.39000,1416.28000,1480.66000,10.32000,73.33000,171.64000,2536.70000,43.28000,47.47000,147.83000,146.20000,-0.01000,-0.01000,14.80000,-0.53000,0.42000,162.00000,-12.23000,-11.80000,-39.70000,26.12000
4863.00000,5500.80000,5581.50000,5670.40000,29.84000,374.99000,1473.36000,1566.77000,1437.04000,1396.58000,10.94000,24.14000,74.65000,165.89000,2537.00000,392.05000,1370.79000,1530.37000,1412.49000,1483.51000,10.29000,73.24000,171.64000,2534.40000,43.24000,47.47000,147.87000,146.15000,-0.01000,0.00000,14.80000,-0.53000,0.43000,162.00000,-9.80000,-11.80000,-39.80000,26.11000
4867.00000,5499.80000,5581.90000,5670.80000,29.84000,375.09000,1472.07000,1568.31000,1437.32000,1395.25000,10.93000,24.07000,74.69000,165.79000,2535.10000,392.08000,1371.40000,1530.48000,1412.94000,1485.03000,10.29000,73.42000,171.73000,2534.40000,43.24000,47.31000,147.91000,146.09000,-0.01000,0.00000,14.80000,-0.55000,0.44000,162.00000,-28.75000,-7.90000,-39.90000,26.11000
4867.00000,5500.80000,5581.90000,5670.80000,29.84000,375.22000,1471.55000,1568.43000,1437.29000,1394.21000,11.00000,24.00000,74.76000,165.75000,2532.90000,392.18000,1369.96000,1529.62000,1414.32000,1485.24000,10.42000,73.32000,171.75000,2533.10000,43.39000,47.14000,147.95000,146.05000,-0.00000,0.00000,14.80000,-0.56000,0.47000,162.00000,-19.74000,0.00000,-39.90000,26.10000
4867.00000,5500.80000,5581.90000,5670.80000,29.84000,375.32000,1471.32000,1569.08000,1439.52000,1393.63000,11.06000,24.19000,74.75000,165.74000,2534.20000,392.22000,1369.39000,1528.21000,1412.77000,1485.36000,10.43000,73.56000,171.81000,2536.10000,43.33000,47.27000,148.00000,146.03000,-0.01000,0.01000,14.80000,-0.59000,0.66000,162.00000,-16.04000,0.00000,-40.00000,26.09000
4867.00000,5499.80000,5581.80000,5670.70000,29.84000,375.45000,1472.35000,1569.27000,1440.13000,1395.31000,11.00000,24.28000,74.63000,165.82000,2533.00000,392.35000,1368.98000,1528.10000,1409.81000,1484.51000,10.45000,73.48000,171.81000,2537.80000,43.25000,47.25000,148.06000,146.02000,-0.01000,0.02000,14.80000,-0.56000,0.45000,162.00000,-15.15000,-3.90000,-40.10000,26.07000
4863.00000,5500.80000,5581.70000,5670.60000,29.84000,375.58000,1474.98000,1569.68000,1442.01000,1394.33000,11.10000,24.34000,74.68000,165.85000,2535.60000,392.37000,1372.73000,1528.10000,1408.13000,1482.75000,10.38000,73.38000,171.77000,2534.10000,43.18000,47.32000,148.10000,146.02000,-0.01000,0.00000,14.80000,-0.53000,0.37000,162.00000,-4.56000,-3.90000,-40.20000,26.06000
4864.00000,5500.80000,5582.50000,5671.40000,29.84000,375.72000,1475.42000,1570.17000,1442.29000,1391.83000,11.11000,24.38000,74.68000,165.91000,2537.10000,392.48000,1376.83000,1528.78000,1408.52000,1481.10000,10.39000,73.46000,171.80000,2532.70000,43.32000,47.31000,148.14000,146.04000,-0.01000,0.00000,14.80000,-0.53000,0.37000,162.00000,-0.18000,0.00000,-40.20000,26.05000
4863.00000,5500.80000,5581.80000,5670.70000,29.84000,375.86000,1473.33000,1570.03000,1440.65000,1392.52000,11.11000,24.41000,74.70000,165.91000,2537.90000,392.52000,1378.67000,1528.55000,1410.76000,1480.24000,10.42000,73.44000,171.81000,2536.70000,43.38000,47.11000,148.16000,146.10000,-0.01000,0.01000,14.80000,-0.52000,0.43000,162.00000,-0.00000,0.00000,-40.30000,26.03000
4863.00000,5500.80000,5581.80000,5670.70000,29.84000,375.98000,1474.65000,1568.38000,1440.84000,1392.78000,10.97000,24.39000,74.71000,165.96000,2534.70000,392.66000,1378.79000,1527.73000,1414.05000,1480.66000,10.40000,73.37000,171.83000,2536.90000,43.28000,47.21000,148.18000,146.27000,-0.01000,-0.01000,14.80000,-0.56000,0.27000,162.00000,7.60000,3.90000,-40.40000,26.02000
4863.00000,5500.80000,5581.70000,5670.60000,29.84000,376.13000,1474.85000,1568.29000,1441.96000,1392.06000,10.86000,24.28000,74.70000,165.93000,2537.90000,392.76000,1381.34000,1528.02000,1415.18000,1480.65000,10.32000,73.55000,171.85000,2535.10000,43.35000,47.22000,148.18000,146.47000,-0.01000,0.00000,14.80000,-0.54000,-0.01000,162.00000,0.06000,-3.90000,-40.40000,26.00000
4863.00000,5500.80000,5581.70000,5670.60000,29.84000,376.21000,1474.15000,1570.51000,1440.17000,1393.47000,10.86000,24.23000,74.76000,165.95000,2536.60000,392.84000,1384.67000,1527.40000,1416.61000,1480.90000,10.18000,73.49000,171.86000,2535.00000,43.33000,47.14000,148.18000,146.66000,-0.00000,0.00000,14.80000,-0.58000,0.10000,162.00000,-10.83000,0.00000,-40.50000,25.99000
4867.00000,5502.80000,5581.30000,5670.20000,29.84000,376.30000,1472.73000,1572.17000,1439.70000,1395.21000,10.90000,24.29000,74.67000,166.03000,2540.30000,392.92000,1384.46000,1527.58000,1416.07000,1481.70000,10.24000,73.53000,171.93000,2536.00000,43.38000,47.33000,148.14000,146.85000,0.00000,-0.01000,14.80000,-0.66000,-2.18000,162.00000,22.49000,3.90000,-40.50000,25.97000
4866.00000,5501.80000,5580.50000,5669.40000,29.84000,376.41000,1476.98000,1570.33000,1441.57000,1395.40000,10.90000,24.34000,74.57000,165.94000,2535.00000,393.03000,1378.25000,1528.44000,1414.29000,1482.32000,10.21000,73.52000,171.95000,2534.60000,43.24000,47.55000,148.06000,147.04000,-0.00000,0.00000,14.80000,-0.70000,-5.55000,163.00000,11.12000,-7.90000,-40.50000,25.96000
4866.00000,5500.80000,5580.30000,5669.20000,29.84000,376.54000,1479.51000,1568.13000,1445.04000,1394.28000,10.86000,24.38000,74.40000,165.96000,2535.00000,393.09000,1373.48000,1530.30000,1413.32000,1486.12000,10.24000,73.37000,172.00000,2536.10000,42.95000,47.48000,147.87000,147.10000,-0.00000,0.01000,14.80000,-0.69000,-9.03000,163.00000,-19.50000,-27.60000,-40.50000,25.95000
4865.00000,5497.80000,5579.60000,5668.50000,29.84000,376.67000,1478.78000,1570.74000,1444.61000,1395.68000,10.91000,24.41000,74.69000,165.99000,2536.60000,393.19000,1371.45000,1528.24000,1415.40000,1485.89000,10.23000,73.51000,172.10000,2537.80000,42.82000,47.51000,147.52000,147.03000,-0.01000,0.04000,14.80000,-0.57000,-11.39000,163.00000,-71.59000,-39.40000,-40.50000,25.94000
4865.00000,5495.80000,5579.20000,5668.10000,29.84000,376.76000,1478.15000,1567.98000,1444.80000,1396.35000,10.91000,24.40000,74.79000,166.04000,2537.20000,393.25000,1371.01000,1528.62000,1417.08000,1484.04000,10.23000,73.56000,172.03000,2539.90000,42.96000,47.53000,147.07000,146.94000,0.01000,0.03000,14.80000,-0.46000,-13.04000,163.00000,-106.68000,-23.60000,-40.50000,25.94000
4865.00000,5494.80000,5579.20000,5668.10000,29.84000,376.86000,1476.87000,1566.97000,1445.32000,1395.01000,10.94000,24.29000,74.63000,165.94000,2537.10000,393.34000,1371.29000,1530.43000,1415.53000,1482.53000,10.24000,73.60000,171.92000,2540.60000,42.89000,47.79000,146.51000,146.87000,-0.01000,0.02000,14.80000,-0.49000,-14.56000,162.00000,-89.51000,3.90000,-40.50000,25.95000
4865.00000,5494.80000,5579.90000,5668.80000,29.84000,376.99000,1477.16000,1566.12000,1443.74000,1393.71000,10.86000,24.24000,74.77000,165.91000,2536.20000,393.36000,1372.73000,1530.61000,1414.71000,1481.27000,10.20000,73.63000,171.93000,2537.80000,42.89000,47.98000,145.89000,146.89000,-0.00000,0.04000,14.80000,-0.44000,-15.91000,162.00000,-72.55000,19.70000,-40.50000,25.98000
4867.00000,5491.80000,5581.30000,5670.20000,29.84000,377.06000,1476.99000,1566.35000,1444.01000,1394.07000,10.88000,24.31000,74.53000,165.94000,2537.70000,393.47000,1372.53000,1530.83000,1414.24000,1479.83000,10.20000,73.63000,172.00000,2538.90000,43.02000,47.47000,145.21000,146.94000,0.00000,0.09000,14.80000,-0.10000,-13.55000,163.00000,-89.94000,39.40000,-40.60000,26.01000
4869.00000,5489.80000,5583.30000,5672.20000,29.84000,377.14000,1476.92000,1565.93000,1443.62000,1394.90000,10.90000,24.35000,74.66000,166.01000,2535.20000,393.52000,1372.79000,1530.68000,1414.61000,1478.89000,10.22000,73.49000,171.98000,2535.80000,43.09000,46.70000,144.56000,146.83000,-0.04000,0.09000,14.80000,0.30000,-5.80000,162.00000,-125.63000,118.10000,-40.70000,26.05000
4873.00000,5496.80000,5587.70000,5676.60000,29.84000,377.23000,1477.79000,1566.84000,1443.44000,1397.66000,10.97000,24.38000,74.67000,166.03000,2537.40000,393.61000,1371.54000,1527.08000,1416.63000,1476.55000,10.21000,73.52000,171.92000,2535.50000,43.37000,45.65000,144.00000,146.63000,0.01000,0.08000,14.80000,0.93000,-0.16000,162.00000,-12.18000,244.10000,-40.80000,26.10000
4880.00000,5506.80000,5594.50000,5683.40000,29.84000,377.28000,1477.02000,1567.77000,1443.20000,1400.10000,10.90000,24.41000,74.58000,166.04000,2532.00000,393.71000,1373.74000,1526.88000,1417.21000,1477.14000,10.29000,73.47000,171.92000,2534.70000,43.01000,46.62000,143.51000,146.58000,-0.02000,-0.05000,14.80000,0.81000,-0.87000,162.00000,230.67000,381.90000,-40.90000,26.14000
4886.00000,5514.80000,5600.70000,5689.60000,29.84000,377.44000,1477.15000,1570.38000,1443.07000,1401.00000,11.01000,24.41000,74.47000,166.03000,2533.10000,393.79000,1376.14000,1527.37000,1416.91000,1475.28000,10.41000,73.41000,172.01000,2533.90000,43.04000,46.70000,143.07000,146.57000,0.00000,-0.06000,14.80000,0.48000,-1.90000,162.00000,419.93000,370.10000,-41.00000,26.18000
4890.00000,5521.80000,5604.40000,5693.30000,29.84000,377.50000,1476.08000,1569.37000,1442.75000,1401.38000,11.05000,24.31000,74.67000,166.02000,2531.80000,393.91000,1375.37000,1528.32000,1415.54000,1477.63000,10.44000,73.38000,172.09000,2535.80000,43.12000,47.15000,142.74000,146.43000,-0.03000,-0.05000,14.80000,0.03000,-0.46000,162.00000,411.54000,267.70000,-41.00000,26.21000
4892.00000,5524.80000,5606.20000,5695.20000,29.84000,377.57000,1466.19000,1568.46000,1442.39000,1410.52000,11.04000,24.14000,74.61000,166.04000,2533.20000,393.93000,1372.21000,1529.08000,1418.93000,1482.62000,10.34000,73.50000,172.07000,2534.00000,43.48000,46.62000,142.50000,146.21000,0.01000,-0.04000,14.80000,-0.18000,-1.51000,162.00000,382.60000,153.50000,-41.00000,26.24000
4893.00000,5525.80000,5607.80000,5696.70000,29.84000,377.69000,1455.33000,1564.28000,1444.43000,1429.35000,10.91000,24.04000,74.48000,166.00000,2532.70000,394.05000,1369.60000,1523.53000,1422.82000,1490.22000,10.27000,73.25000,172.10000,2533.50000,43.03000,47.27000,142.37000,146.05000,-0.03000,-0.02000,14.80000,-0.37000,-1.64000,162.00000,262.12000,82.70000,-41.10000,26.27000
4894.00000,5525.80000,5608.20000,5697.10000,29.84000,377.83000,1448.15000,1562.30000,1446.27000,1449.82000,10.83000,24.05000,74.69000,166.04000,2533.80000,394.12000,1366.39000,1521.87000,1427.89000,1494.67000,10.22000,73.40000,172.14000,2532.00000,43.32000,46.76000,142.27000,145.87000,-0.01000,-0.01000,14.80000,-0.45000,-2.03000,161.00000,133.98000,31.50000,-41.10000,26.29000
