AltAGL,AltB,AltGPS,AltMSL,BaroA,E1_CHT1,E1_CHT2,E1_CHT3,E1_CHT4,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,E1_FFlow,E1_OilP,E1_OilT,E1_RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,VSpd,VSpdG,WndDr,WndSpd
0.00000,837.40000,749.40000,837.20000,29.79000,205.73000,213.28000,215.66000,227.45000,1108.73000,1081.13000,1076.48000,1081.91000,2.46000,56.24000,137.76000,1049.40000,23.98000,23.55000,0.00000,0.00000,0.00000,0.00000,30.00000,2.08000,0.49000,0.00000,-6.69000,0.00000,0.00000,0.00000
0.00000,837.40000,749.60000,837.40000,29.79000,206.22000,213.65000,216.07000,227.93000,1108.91000,1080.98000,1075.98000,1083.05000,2.42000,56.31000,137.74000,1052.50000,23.98000,23.55000,0.00000,0.00000,-0.00000,0.01000,30.00000,2.09000,0.46000,0.00000,-2.17000,0.00000,0.00000,0.00000
0.00000,837.40000,750.10000,837.90000,29.79000,206.73000,214.09000,216.61000,228.36000,1104.89000,1081.50000,1075.44000,1084.62000,2.47000,56.38000,137.72000,1057.90000,23.98000,23.55000,0.00000,0.00000,-0.01000,-0.00000,30.00000,2.07000,0.45000,0.00000,4.20000,0.00000,0.00000,0.00000
0.00000,836.40000,751.10000,838.90000,29.79000,207.19000,214.53000,217.04000,228.81000,1100.53000,1082.43000,1076.01000,1086.23000,2.45000,56.33000,137.70000,1055.90000,23.98000,23.53000,0.00000,0.00000,-0.00000,0.00000,30.00000,2.07000,0.48000,0.00000,-13.19000,0.00000,0.00000,0.00000
0.00000,837.40000,750.00000,837.80000,29.79000,207.72000,214.96000,217.57000,229.23000,1098.21000,1083.09000,1077.15000,1087.71000,2.48000,56.27000,137.68000,1055.30000,23.98000,23.53000,0.00000,0.00000,0.00000,0.00000,30.00000,2.10000,0.46000,0.00000,-1.75000,0.00000,0.00000,0.00000
0.00000,837.40000,750.10000,837.90000,29.79000,208.19000,215.43000,218.06000,229.68000,1098.31000,1083.29000,1077.31000,1088.92000,2.49000,56.28000,137.66000,1054.10000,23.98000,23.51000,0.00000,0.00000,-0.02000,0.01000,30.00000,2.09000,0.47000,0.00000,-4.53000,0.00000,0.00000,0.00000
0.00000,837.40000,750.10000,837.90000,29.79000,208.68000,215.81000,218.54000,230.13000,1099.13000,1084.17000,1077.89000,1089.40000,2.44000,56.25000,137.65000,1052.80000,23.98000,23.53000,0.00000,0.00000,-0.01000,-0.01000,30.00000,2.10000,0.51000,0.00000,12.04000,0.00000,0.00000,0.00000
0.00000,837.40000,750.10000,837.90000,29.79000,209.15000,216.25000,218.98000,230.54000,1101.93000,1085.60000,1078.35000,1089.29000,2.47000,56.32000,137.63000,1053.40000,23.98000,23.53000,0.00000,0.00000,-0.01000,-0.02000,30.00000,2.09000,0.47000,0.00000,2.33000,0.00000,0.00000,0.00000
0.00000,837.40000,749.80000,837.60000,29.79000,209.64000,216.65000,219.47000,230.98000,1102.97000,1085.12000,1078.82000,1088.87000,2.46000,56.27000,137.61000,1054.20000,23.98000,23.53000,0.00000,0.00000,-0.01000,-0.01000,30.00000,2.05000,0.51000,0.00000,3.40000,0.00000,0.00000,0.00000
0.00000,837.40000,749.10000,836.90000,29.79000,210.11000,217.07000,219.95000,231.43000,1103.36000,1084.56000,1078.62000,1087.87000,2.46000,56.30000,137.59000,1058.20000,24.00000,23.55000,0.00000,0.00000,-0.01000,-0.02000,30.00000,2.07000,0.46000,0.00000,0.15000,0.00000,0.00000,0.00000
0.00000,837.40000,750.10000,837.90000,29.79000,210.58000,217.47000,220.36000,231.83000,1101.88000,1085.33000,1078.30000,1087.00000,2.45000,56.32000,137.58000,1059.30000,24.00000,23.55000,0.00000,0.00000,-0.01000,0.01000,30.00000,2.11000,0.49000,0.00000,7.44000,0.00000,0.00000,0.00000
0.00000,838.40000,750.20000,838.00000,29.79000,211.06000,217.90000,220.88000,232.27000,1098.09000,1085.66000,1079.01000,1087.08000,2.48000,56.30000,137.57000,1056.00000,24.00000,23.57000,0.00000,0.00000,-0.00000,-0.00000,30.00000,2.07000,0.52000,0.00000,15.57000,0.00000,0.00000,0.00000
0.00000,837.40000,750.20000,838.00000,29.79000,211.54000,218.30000,221.29000,232.70000,1093.58000,1086.13000,1078.82000,1087.59000,2.47000,56.39000,137.55000,1062.10000,24.00000,23.57000,0.00000,0.00000,0.01000,0.00000,30.00000,2.04000,0.53000,0.00000,4.59000,0.00000,0.00000,0.00000
0.00000,837.40000,750.30000,838.10000,29.79000,212.10000,218.78000,221.90000,233.21000,1088.74000,1086.79000,1078.05000,1088.11000,2.47000,56.41000,137.54000,1062.50000,24.00000,23.53000,0.00000,0.00000,-0.01000,-0.02000,30.00000,2.05000,0.51000,0.00000,0.18000,0.00000,0.00000,0.00000
0.00000,837.40000,750.70000,838.50000,29.79000,212.52000,219.20000,222.30000,233.58000,1086.25000,1086.91000,1077.79000,1088.19000,2.46000,56.41000,137.52000,1064.00000,24.00000,23.53000,0.00000,0.00000,-0.01000,0.01000,30.00000,2.08000,0.48000,0.00000,-1.44000,0.00000,0.00000,0.00000
0.00000,838.40000,751.60000,839.40000,29.79000,212.94000,219.52000,222.70000,233.97000,1083.59000,1086.83000,1077.76000,1088.08000,2.45000,56.41000,137.51000,1066.90000,24.00000,23.53000,0.00000,0.00000,-0.00000,-0.03000,30.00000,2.05000,0.49000,0.00000,2.73000,0.00000,0.00000,0.00000
0.00000,838.40000,750.50000,838.40000,29.79000,212.92000,219.47000,222.68000,233.90000,1081.12000,1085.97000,1077.36000,1087.22000,2.44000,56.29000,137.50000,1064.10000,24.00000,23.51000,0.00000,0.00000,-0.01000,-0.01000,30.00000,2.04000,0.49000,0.00000,8.07000,0.00000,0.00000,0.00000
0.00000,837.40000,750.50000,838.30000,29.79000,213.13000,219.59000,222.91000,234.08000,1080.93000,1085.31000,1077.87000,1086.44000,2.45000,56.26000,137.48000,1057.90000,24.00000,23.51000,0.00000,0.00000,-0.02000,-0.01000,30.00000,2.09000,0.45000,0.00000,0.26000,0.00000,0.00000,0.00000
0.00000,837.40000,750.60000,838.40000,29.79000,213.61000,219.95000,223.32000,234.49000,1081.63000,1086.17000,1078.91000,1086.43000,2.46000,56.33000,137.47000,1056.40000,24.00000,23.51000,0.00000,0.00000,0.01000,-0.00000,30.00000,2.05000,0.57000,0.00000,-6.55000,0.00000,0.00000,0.00000
0.00000,837.40000,750.70000,838.60000,29.79000,214.07000,220.38000,223.78000,234.89000,1082.38000,1086.33000,1079.12000,1086.87000,2.47000,56.38000,137.46000,1060.80000,24.00000,23.49000,0.00000,0.00000,-0.02000,0.00000,30.00000,2.04000,0.53000,0.00000,-0.31000,0.00000,0.00000,0.00000
