AltAGL,AltB,AltGPS,AltMSL,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,E1_FFlow,E1_OilP,E1_OilT,E1_RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,VSpd,VSpdG,WndDr,WndSpd
723.00000,1525.50000,1469.20000,1556.90000,1342.08000,1360.24000,1332.16000,1315.60000,13.95000,75.60000,182.11000,2426.90000,22.75000,22.09000,68.23000,80.74000,-0.01000,0.10000,20.80000,9.18000,1.42000,84.00000,890.75000,830.70000,-24.60000,17.93000
739.00000,1539.50000,1484.70000,1572.40000,1342.05000,1360.49000,1331.15000,1316.19000,13.88000,76.02000,182.15000,2430.00000,22.04000,22.70000,68.21000,81.97000,-0.04000,-0.00000,20.50000,9.11000,1.66000,85.00000,899.21000,917.30000,-24.00000,17.79000
755.00000,1559.50000,1500.50000,1588.20000,1341.71000,1360.80000,1332.34000,1318.11000,13.89000,75.74000,182.07000,2438.10000,21.68000,23.23000,68.17000,84.07000,0.05000,-0.03000,20.50000,9.10000,-2.10000,87.00000,967.27000,944.90000,-23.40000,17.65000
770.00000,1569.50000,1515.80000,1603.50000,1342.34000,1361.87000,1334.89000,1319.40000,13.98000,76.17000,182.02000,2433.70000,21.85000,23.00000,67.96000,82.99000,0.00000,-0.02000,20.50000,10.73000,-0.24000,86.00000,900.32000,933.10000,-22.70000,17.53000
786.00000,1582.50000,1531.50000,1619.20000,1342.17000,1363.84000,1334.61000,1317.99000,13.95000,75.94000,181.97000,2428.30000,20.35000,23.38000,67.47000,82.61000,-0.03000,-0.04000,20.50000,10.26000,-0.25000,86.00000,877.35000,940.90000,-22.00000,17.44000
799.00000,1601.50000,1547.50000,1635.30000,1341.33000,1363.86000,1333.51000,1317.21000,13.93000,75.20000,181.93000,2421.70000,20.75000,23.65000,67.10000,80.60000,0.01000,-0.01000,20.50000,10.25000,0.60000,84.00000,857.93000,944.90000,-21.40000,17.36000
812.00000,1614.50000,1560.70000,1648.40000,1340.76000,1362.99000,1332.19000,1317.37000,13.93000,75.46000,181.86000,2422.10000,21.50000,23.78000,67.02000,80.22000,-0.03000,-0.23000,20.50000,9.71000,1.45000,83.00000,888.37000,807.10000,-20.90000,17.30000
823.00000,1628.50000,1572.20000,1659.90000,1339.51000,1363.07000,1329.77000,1315.94000,13.93000,75.58000,181.85000,2425.90000,21.64000,23.92000,66.77000,82.02000,0.01000,0.07000,20.50000,10.54000,0.26000,85.00000,897.89000,700.80000,-20.50000,17.25000
832.00000,1636.50000,1584.20000,1671.90000,1340.07000,1363.10000,1329.59000,1315.01000,13.89000,75.46000,181.81000,2417.70000,22.14000,23.83000,66.38000,80.75000,0.04000,-0.08000,20.50000,10.90000,-0.63000,84.00000,756.98000,704.70000,-20.20000,17.21000
843.00000,1647.50000,1594.90000,1682.60000,1340.27000,1362.38000,1329.20000,1313.53000,13.90000,75.93000,181.78000,2412.10000,21.70000,23.85000,66.15000,77.26000,-0.02000,0.02000,20.50000,10.74000,1.63000,80.00000,632.72000,633.90000,-19.90000,17.17000
852.00000,1660.50000,1604.00000,1691.70000,1340.63000,1361.70000,1328.93000,1311.38000,13.88000,75.87000,181.81000,2414.70000,21.67000,23.94000,66.05000,79.35000,-0.03000,-0.12000,20.50000,9.45000,1.65000,82.00000,651.51000,566.90000,-19.60000,17.12000
860.00000,1666.50000,1611.60000,1699.40000,1339.17000,1362.09000,1330.12000,1312.13000,13.87000,75.81000,181.91000,2414.60000,22.38000,23.71000,66.07000,80.62000,0.02000,0.05000,20.50000,8.88000,2.66000,84.00000,647.75000,476.40000,-19.40000,17.08000
871.00000,1671.50000,1622.60000,1710.40000,1338.06000,1361.89000,1330.15000,1312.88000,13.86000,75.82000,182.03000,2410.20000,21.87000,23.84000,66.52000,76.79000,-0.01000,-0.12000,20.50000,6.73000,-0.41000,80.00000,472.36000,633.90000,-19.20000,17.03000
881.00000,1685.50000,1632.90000,1720.70000,1338.57000,1361.47000,1329.61000,1312.91000,13.82000,75.71000,182.10000,2413.70000,21.92000,23.90000,67.33000,79.75000,-0.01000,-0.03000,20.50000,7.47000,0.55000,83.00000,541.76000,622.00000,-19.00000,16.97000
890.00000,1695.50000,1641.40000,1729.10000,1337.40000,1360.74000,1328.40000,1312.46000,13.76000,74.99000,182.08000,2410.80000,22.01000,23.91000,68.00000,78.47000,0.04000,-0.04000,20.20000,9.55000,0.38000,82.00000,589.04000,515.70000,-18.80000,16.90000
899.00000,1699.50000,1650.50000,1738.30000,1337.95000,1360.20000,1328.06000,1311.88000,13.82000,75.46000,182.05000,2412.30000,21.61000,23.98000,68.31000,78.21000,-0.04000,-0.25000,20.20000,7.82000,0.19000,81.00000,485.13000,555.10000,-18.70000,16.82000
907.00000,1710.50000,1658.20000,1746.00000,1337.16000,1359.76000,1326.37000,1313.16000,13.78000,75.58000,181.96000,2410.90000,21.53000,24.00000,68.79000,78.53000,0.02000,-0.08000,20.20000,7.36000,0.03000,81.00000,519.34000,519.70000,-18.60000,16.72000
919.00000,1719.50000,1665.00000,1752.80000,1337.14000,1358.85000,1325.94000,1314.82000,13.77000,75.59000,181.94000,2405.90000,21.65000,24.00000,69.51000,76.37000,0.02000,0.01000,20.20000,9.56000,1.76000,79.00000,520.52000,413.40000,-18.50000,16.59000
926.00000,1725.50000,1672.10000,1759.80000,1338.08000,1358.73000,1325.96000,1314.51000,13.84000,75.19000,181.90000,2419.10000,21.91000,23.92000,69.63000,79.54000,-0.01000,-0.00000,20.20000,10.32000,2.03000,83.00000,459.40000,425.20000,-18.50000,16.44000
934.00000,1735.50000,1680.10000,1767.90000,1338.98000,1359.56000,1328.82000,1314.13000,13.74000,75.62000,181.87000,2420.70000,21.43000,24.00000,69.43000,80.54000,-0.05000,-0.12000,20.20000,7.86000,-1.70000,84.00000,493.62000,480.30000,-18.60000,16.29000
941.00000,1745.50000,1686.50000,1774.20000,1339.62000,1360.52000,1330.68000,1315.18000,13.82000,75.52000,181.84000,2421.40000,21.74000,23.48000,69.63000,81.96000,0.06000,0.02000,20.00000,7.72000,-0.89000,85.00000,539.70000,393.70000,-18.80000,16.15000
947.00000,1748.50000,1693.00000,1780.80000,1338.85000,1360.67000,1331.32000,1314.92000,13.82000,75.74000,181.74000,2424.10000,21.18000,23.17000,70.00000,80.93000,-0.03000,-0.03000,20.00000,8.45000,2.33000,84.00000,417.61000,385.80000,-19.10000,16.02000
955.00000,1757.50000,1700.90000,1788.70000,1338.95000,1360.90000,1331.29000,1315.11000,13.80000,75.66000,181.70000,2428.60000,20.77000,23.59000,70.21000,82.36000,-0.01000,-0.02000,20.00000,8.28000,0.68000,86.00000,434.02000,401.60000,-19.30000,15.91000
962.00000,1765.50000,1707.90000,1795.70000,1340.33000,1361.54000,1331.56000,1315.81000,13.79000,76.01000,181.71000,2428.90000,21.54000,22.90000,70.43000,82.64000,0.07000,0.02000,20.00000,8.11000,-0.22000,86.00000,445.89000,417.30000,-19.60000,15.81000
970.00000,1769.50000,1716.20000,1803.90000,1341.49000,1362.54000,1332.71000,1316.15000,13.81000,75.77000,181.73000,2429.20000,21.64000,23.02000,70.52000,82.53000,-0.03000,-0.00000,20.00000,8.82000,0.14000,86.00000,384.30000,480.30000,-19.80000,15.72000
979.00000,1780.50000,1725.10000,1812.80000,1340.91000,1363.70000,1332.29000,1317.19000,13.86000,76.09000,181.76000,2429.70000,21.16000,23.56000,70.50000,82.76000,0.01000,-0.01000,20.00000,9.53000,0.75000,86.00000,438.15000,523.60000,-20.00000,15.65000
985.00000,1790.50000,1733.70000,1821.40000,1340.87000,1364.45000,1332.04000,1317.32000,13.87000,75.59000,181.70000,2426.90000,21.50000,23.26000,70.43000,82.75000,0.01000,-0.04000,20.00000,8.61000,-0.15000,86.00000,519.71000,511.80000,-20.10000,15.58000
992.00000,1796.50000,1740.40000,1828.20000,1340.52000,1364.82000,1331.16000,1317.11000,13.85000,75.79000,181.69000,2422.40000,21.30000,23.53000,70.50000,81.67000,0.03000,0.03000,20.00000,8.62000,0.00000,85.00000,503.82000,425.20000,-20.30000,15.53000
997.00000,1800.50000,1745.40000,1833.20000,1339.55000,1363.09000,1333.20000,1316.52000,13.86000,75.98000,181.67000,2419.50000,21.32000,23.74000,70.72000,80.48000,-0.01000,-0.05000,20.00000,7.95000,0.05000,84.00000,390.88000,389.80000,-20.40000,15.47000
1000.00000,1807.50000,1751.40000,1839.20000,1337.40000,1362.31000,1333.04000,1316.17000,13.86000,75.74000,181.65000,2419.00000,21.55000,23.82000,71.14000,80.40000,-0.02000,-0.08000,20.00000,6.68000,-2.22000,84.00000,371.98000,362.20000,-20.70000,15.41000
1005.00000,1811.50000,1756.20000,1844.00000,1337.42000,1363.54000,1333.49000,1316.37000,13.87000,75.63000,181.57000,2417.70000,21.88000,23.82000,71.73000,80.82000,-0.01000,-0.02000,19.80000,7.28000,-1.09000,84.00000,345.69000,303.10000,-21.10000,15.36000
1011.00000,1814.50000,1762.50000,1850.30000,1336.47000,1363.20000,1333.52000,1316.75000,13.80000,75.59000,181.54000,2422.20000,21.79000,23.91000,72.37000,80.45000,0.00000,0.02000,19.80000,7.20000,1.69000,84.00000,273.03000,374.00000,-21.60000,15.30000
1019.00000,1827.50000,1770.90000,1858.70000,1337.56000,1360.85000,1333.40000,1317.58000,13.78000,75.72000,181.61000,2426.10000,21.74000,23.96000,72.91000,82.38000,-0.04000,0.05000,19.80000,7.78000,1.80000,86.00000,352.70000,492.10000,-22.10000,15.24000
1028.00000,1836.50000,1779.60000,1867.30000,1337.78000,1360.19000,1334.60000,1316.49000,13.81000,75.76000,181.64000,2426.40000,21.87000,23.77000,73.40000,82.85000,0.01000,-0.02000,19.80000,7.12000,0.16000,86.00000,468.69000,511.80000,-22.70000,15.17000
1038.00000,1843.50000,1789.80000,1877.50000,1336.89000,1360.74000,1333.01000,1315.39000,13.84000,75.99000,181.72000,2426.40000,21.79000,23.69000,73.87000,83.20000,-0.01000,-0.02000,19.80000,7.31000,1.11000,87.00000,495.43000,539.40000,-23.30000,15.11000
1049.00000,1851.50000,1800.20000,1888.00000,1338.00000,1361.79000,1332.88000,1315.13000,13.86000,76.37000,181.87000,2426.40000,21.35000,23.86000,74.37000,82.19000,0.00000,-0.02000,19.80000,7.19000,0.94000,85.00000,492.43000,606.30000,-23.80000,15.04000
1060.00000,1861.50000,1811.60000,1899.40000,1338.13000,1361.58000,1332.25000,1314.06000,13.88000,76.06000,181.96000,2425.00000,21.21000,24.00000,74.97000,82.00000,-0.02000,-0.01000,19.80000,6.44000,2.74000,85.00000,517.29000,665.40000,-24.20000,14.95000
1073.00000,1876.50000,1824.90000,1912.60000,1338.97000,1360.52000,1332.02000,1314.97000,13.88000,76.04000,182.04000,2432.20000,21.52000,24.00000,75.65000,84.38000,-0.05000,0.13000,19.80000,6.45000,2.75000,88.00000,615.22000,771.70000,-24.60000,14.84000
1089.00000,1889.50000,1840.70000,1928.50000,1339.28000,1361.42000,1332.28000,1315.55000,13.88000,76.26000,181.98000,2444.30000,21.85000,23.68000,76.20000,86.84000,0.05000,0.15000,19.50000,7.17000,-0.14000,90.00000,732.90000,925.20000,-24.90000,14.74000
1106.00000,1909.50000,1858.00000,1945.70000,1341.53000,1363.25000,1333.38000,1315.17000,13.90000,76.14000,181.94000,2446.90000,21.03000,23.23000,76.43000,86.42000,-0.08000,0.05000,19.50000,8.18000,-1.13000,90.00000,807.95000,1027.60000,-25.10000,14.65000
1120.00000,1927.50000,1872.00000,1959.80000,1342.27000,1365.34000,1335.04000,1316.99000,13.97000,75.46000,181.93000,2451.60000,20.66000,23.21000,76.35000,88.39000,0.01000,-0.04000,19.50000,8.21000,-2.07000,92.00000,1015.69000,901.60000,-25.30000,14.58000
1139.00000,1939.50000,1887.30000,1975.10000,1341.22000,1364.54000,1334.78000,1317.37000,13.99000,75.80000,181.92000,2452.40000,20.44000,22.80000,75.98000,88.85000,0.02000,-0.06000,19.50000,8.05000,0.56000,92.00000,947.13000,925.20000,-25.40000,14.54000
1154.00000,1958.50000,1903.10000,1990.90000,1340.62000,1364.66000,1335.20000,1316.52000,13.99000,75.95000,181.84000,2453.00000,20.07000,22.99000,75.65000,89.73000,-0.01000,-0.01000,19.50000,8.60000,1.65000,93.00000,955.50000,944.90000,-25.40000,14.52000
1170.00000,1976.50000,1918.90000,2006.70000,1338.76000,1363.77000,1334.02000,1313.84000,13.98000,76.14000,181.79000,2450.30000,19.80000,22.93000,75.30000,88.67000,-0.05000,0.07000,19.50000,8.78000,0.27000,92.00000,1005.43000,944.90000,-25.40000,14.54000
1186.00000,1992.50000,1934.50000,2022.30000,1337.44000,1363.34000,1334.60000,1312.96000,13.98000,75.81000,181.80000,2451.40000,19.91000,23.11000,74.94000,89.49000,0.01000,-0.05000,19.20000,8.45000,-2.15000,93.00000,1013.07000,929.10000,-25.40000,14.58000
1201.00000,2003.50000,1949.40000,2037.10000,1335.95000,1365.31000,1333.98000,1313.38000,13.92000,76.23000,181.82000,2447.50000,20.31000,22.41000,74.59000,88.44000,-0.01000,0.01000,19.20000,8.38000,-3.52000,92.00000,915.72000,909.40000,-25.40000,14.66000
1216.00000,2017.50000,1964.20000,2052.00000,1335.53000,1366.34000,1333.16000,1315.08000,13.90000,76.10000,181.83000,2441.70000,19.95000,22.81000,74.27000,87.08000,-0.00000,-0.10000,19.20000,8.11000,-3.92000,91.00000,836.40000,909.40000,-25.30000,14.75000
1230.00000,2029.50000,1978.50000,2066.30000,1335.61000,1365.76000,1332.37000,1314.69000,13.91000,75.93000,181.79000,2438.40000,20.10000,23.15000,74.06000,86.35000,-0.00000,-0.02000,19.20000,8.44000,-3.76000,90.00000,815.39000,846.50000,-25.30000,14.86000
1243.00000,2043.50000,1992.00000,2079.80000,1336.57000,1365.31000,1332.37000,1314.55000,13.86000,76.05000,181.76000,2441.40000,20.56000,22.96000,73.83000,86.25000,-0.04000,0.03000,19.20000,9.00000,-1.64000,90.00000,786.49000,807.10000,-25.30000,14.97000
1256.00000,2057.50000,2004.30000,2092.00000,1336.90000,1365.46000,1333.51000,1314.18000,13.87000,75.84000,181.82000,2438.10000,20.47000,23.02000,73.54000,86.61000,0.01000,0.08000,19.20000,8.93000,-2.01000,90.00000,800.03000,740.20000,-25.20000,15.07000
1268.00000,2062.50000,2016.60000,2104.40000,1338.41000,1364.98000,1335.02000,1314.40000,13.87000,76.04000,181.93000,2434.40000,21.13000,22.67000,73.38000,84.66000,0.02000,-0.19000,19.20000,7.46000,-0.85000,88.00000,656.60000,740.20000,-25.00000,15.16000
1280.00000,2075.50000,2028.30000,2116.10000,1338.98000,1364.69000,1334.81000,1314.04000,13.86000,75.62000,181.93000,2434.60000,20.58000,23.06000,73.40000,84.25000,-0.03000,-0.06000,19.20000,7.54000,1.30000,88.00000,620.97000,720.50000,-24.70000,15.23000
1291.00000,2090.50000,2039.20000,2127.00000,1337.98000,1364.99000,1333.37000,1313.77000,13.88000,76.31000,181.94000,2434.60000,20.15000,23.32000,73.59000,85.82000,0.02000,-0.04000,19.20000,7.38000,2.86000,90.00000,737.87000,657.50000,-24.30000,15.29000
1302.00000,2099.50000,2050.50000,2138.30000,1336.75000,1364.65000,1332.21000,1313.67000,13.85000,76.20000,181.92000,2431.80000,20.48000,22.57000,73.89000,84.38000,-0.02000,-0.09000,19.20000,6.73000,1.10000,88.00000,696.27000,677.20000,-23.70000,15.34000
1313.00000,2111.50000,2062.10000,2149.80000,1337.01000,1363.75000,1331.07000,1313.12000,13.80000,76.20000,181.98000,2429.40000,20.45000,23.09000,74.43000,82.87000,-0.01000,0.02000,19.20000,6.92000,-1.31000,87.00000,658.04000,689.00000,-23.10000,15.36000
1325.00000,2120.50000,2073.30000,2161.00000,1337.92000,1363.04000,1329.08000,1313.25000,13.80000,75.66000,182.00000,2424.70000,20.92000,23.41000,74.99000,84.04000,0.00000,-0.10000,19.20000,6.68000,-2.19000,88.00000,658.53000,677.20000,-22.40000,15.36000
1335.00000,2130.50000,2083.20000,2171.00000,1338.85000,1363.17000,1329.08000,1314.32000,13.77000,76.17000,182.03000,2425.20000,20.55000,23.56000,75.54000,82.25000,-0.02000,0.08000,19.20000,6.61000,0.86000,86.00000,603.39000,602.40000,-21.70000,15.33000
1346.00000,2145.50000,2094.50000,2182.30000,1340.61000,1362.60000,1329.07000,1315.07000,13.76000,75.88000,181.96000,2440.30000,20.85000,23.47000,76.06000,84.98000,0.01000,-0.02000,19.00000,6.83000,-0.55000,89.00000,645.18000,673.20000,-21.00000,15.27000
1355.00000,2155.50000,2103.90000,2191.70000,1341.88000,1363.24000,1330.60000,1314.92000,13.78000,75.86000,181.94000,2441.80000,20.91000,23.36000,76.35000,86.95000,-0.00000,-0.02000,19.00000,7.19000,-0.52000,91.00000,706.26000,626.00000,-20.30000,15.21000
1366.00000,2167.50000,2114.20000,2202.00000,1339.85000,1364.03000,1331.51000,1314.02000,13.80000,76.37000,181.90000,2447.60000,20.19000,23.28000,76.49000,87.87000,0.01000,0.02000,19.00000,7.10000,0.63000,92.00000,689.32000,618.10000,-19.50000,15.15000
1379.00000,2178.50000,2125.00000,2212.80000,1337.99000,1364.27000,1332.76000,1312.81000,13.79000,75.91000,181.85000,2451.50000,20.36000,22.63000,76.51000,88.83000,-0.01000,0.01000,19.00000,7.20000,-1.27000,93.00000,690.37000,645.70000,-18.80000,15.10000
1390.00000,2187.50000,2135.90000,2223.70000,1336.49000,1363.34000,1331.42000,1312.12000,13.82000,75.99000,181.83000,2443.20000,20.10000,22.46000,76.61000,87.92000,0.00000,-0.01000,19.00000,7.15000,-0.40000,92.00000,643.07000,657.50000,-18.00000,15.06000
1401.00000,2198.50000,2146.80000,2234.50000,1336.47000,1363.16000,1330.83000,1310.92000,13.87000,76.37000,181.92000,2449.10000,19.93000,22.91000,76.78000,87.16000,0.01000,0.01000,18.80000,6.70000,0.43000,91.00000,605.25000,661.40000,-17.20000,15.03000
1413.00000,2212.50000,2158.20000,2246.00000,1335.27000,1364.00000,1330.94000,1310.81000,13.93000,76.04000,181.99000,2451.80000,20.09000,23.17000,76.90000,89.46000,-0.03000,0.01000,18.80000,6.70000,-0.66000,94.00000,675.35000,681.10000,-16.50000,15.00000
1426.00000,2225.50000,2171.20000,2259.00000,1334.66000,1365.40000,1330.70000,1311.34000,13.91000,76.10000,182.05000,2457.90000,20.11000,22.99000,76.96000,90.47000,0.00000,0.05000,18.80000,7.21000,0.58000,95.00000,725.23000,700.80000,-15.90000,15.00000
1438.00000,2240.50000,2183.70000,2271.50000,1335.72000,1365.83000,1330.16000,1311.27000,13.94000,76.21000,182.02000,2456.50000,19.54000,23.00000,76.92000,90.75000,-0.01000,0.01000,18.80000,7.08000,0.43000,95.00000,773.90000,752.00000,-15.20000,15.02000
1450.00000,2253.50000,2195.70000,2283.50000,1336.86000,1364.71000,1330.79000,1311.16000,13.97000,76.00000,182.01000,2456.40000,19.85000,22.60000,76.92000,90.73000,0.03000,0.00000,18.80000,6.80000,-0.75000,95.00000,828.65000,720.50000,-14.60000,15.06000
1462.00000,2262.50000,2207.20000,2295.00000,1336.02000,1363.34000,1330.96000,1310.52000,13.98000,75.95000,182.03000,2457.40000,19.58000,22.87000,76.98000,90.41000,-0.00000,-0.14000,18.80000,6.61000,1.34000,95.00000,744.09000,689.00000,-14.00000,15.13000
1474.00000,2272.50000,2219.60000,2307.40000,1335.21000,1364.31000,1331.45000,1310.23000,13.91000,76.17000,182.15000,2457.60000,19.09000,23.10000,76.88000,90.64000,-0.02000,0.02000,18.50000,8.20000,1.72000,95.00000,695.69000,728.30000,-13.40000,15.21000
1490.00000,2289.50000,2235.20000,2323.00000,1334.73000,1364.85000,1330.60000,1310.16000,13.90000,76.03000,182.23000,2464.40000,19.52000,22.90000,76.41000,92.45000,-0.01000,0.04000,18.50000,9.00000,-0.83000,97.00000,712.77000,921.30000,-12.90000,15.31000
1506.00000,2303.50000,2251.50000,2339.30000,1334.52000,1365.19000,1329.62000,1310.54000,13.92000,75.97000,182.30000,2464.80000,19.82000,22.02000,75.63000,92.48000,0.08000,-0.08000,18.50000,9.09000,1.46000,97.00000,799.27000,1023.60000,-12.40000,15.43000
1524.00000,2319.50000,2269.90000,2357.60000,1335.09000,1365.90000,1329.32000,1309.58000,13.96000,75.93000,182.30000,2458.20000,19.21000,22.19000,74.80000,90.68000,-0.02000,0.05000,18.50000,9.70000,0.92000,95.00000,846.19000,1070.90000,-11.90000,15.58000
1543.00000,2336.50000,2288.20000,2376.00000,1334.61000,1365.27000,1328.15000,1308.68000,13.95000,76.01000,182.26000,2448.20000,19.27000,22.51000,74.12000,89.42000,-0.02000,-0.07000,18.50000,8.33000,0.20000,94.00000,920.62000,1090.60000,-11.50000,15.75000
1561.00000,2353.50000,2306.20000,2394.00000,1333.31000,1365.56000,1327.80000,1307.52000,13.90000,75.90000,182.25000,2447.20000,19.70000,22.26000,73.63000,89.43000,0.04000,-0.12000,18.50000,8.88000,0.82000,94.00000,975.09000,1078.70000,-11.20000,15.93000
1577.00000,2369.50000,2322.90000,2410.70000,1332.38000,1365.18000,1328.21000,1308.06000,13.81000,75.89000,182.24000,2440.10000,19.68000,22.35000,73.19000,87.93000,-0.02000,-0.08000,18.50000,8.77000,1.47000,92.00000,968.77000,1007.90000,-10.90000,16.11000
1593.00000,2385.50000,2339.10000,2426.90000,1333.15000,1364.98000,1328.28000,1308.45000,13.79000,76.00000,182.21000,2439.00000,19.66000,22.56000,72.86000,87.56000,-0.00000,-0.06000,18.50000,7.79000,-0.25000,92.00000,964.80000,960.60000,-10.60000,16.29000
1607.00000,2398.50000,2352.90000,2440.60000,1335.40000,1364.03000,1327.46000,1308.25000,13.79000,75.23000,182.11000,2436.40000,19.96000,22.54000,72.78000,86.80000,0.01000,-0.00000,18.20000,7.84000,0.04000,91.00000,923.98000,842.50000,-10.40000,16.47000
1619.00000,2409.50000,2365.20000,2453.00000,1335.03000,1362.16000,1327.42000,1307.67000,13.77000,75.08000,182.09000,2432.50000,20.02000,22.84000,72.80000,85.53000,-0.02000,-0.14000,18.20000,7.75000,0.56000,90.00000,813.43000,759.80000,-10.20000,16.64000
1631.00000,2422.50000,2376.60000,2464.40000,1333.80000,1360.17000,1326.35000,1306.33000,13.80000,75.04000,182.25000,2433.70000,20.12000,23.07000,72.80000,86.12000,0.02000,-0.02000,18.20000,7.78000,0.36000,90.00000,768.65000,689.00000,-10.00000,16.80000
1642.00000,2433.50000,2387.30000,2475.10000,1332.95000,1357.84000,1326.43000,1303.52000,13.70000,75.47000,182.42000,2429.10000,20.27000,23.10000,72.82000,86.32000,0.00000,-0.04000,18.20000,7.16000,-0.58000,90.00000,718.14000,645.70000,-9.90000,16.94000
1651.00000,2443.50000,2396.20000,2484.00000,1332.82000,1357.09000,1327.56000,1298.20000,13.68000,75.18000,182.48000,2431.40000,20.28000,23.41000,72.97000,85.80000,-0.01000,-0.02000,18.20000,6.93000,-0.55000,90.00000,678.53000,539.40000,-9.80000,17.07000
1658.00000,2450.50000,2403.50000,2491.30000,1334.18000,1356.94000,1328.32000,1298.63000,13.66000,75.04000,182.58000,2431.10000,20.34000,23.17000,73.24000,85.56000,-0.00000,-0.00000,18.20000,6.67000,-0.57000,90.00000,584.69000,472.40000,-9.80000,17.19000
1665.00000,2456.50000,2410.70000,2498.50000,1334.27000,1356.69000,1328.79000,1297.89000,13.63000,75.16000,182.73000,2432.80000,20.37000,23.08000,73.56000,85.55000,-0.02000,0.01000,18.20000,7.17000,0.85000,90.00000,489.44000,444.90000,-9.80000,17.28000
1674.00000,2464.50000,2419.40000,2507.20000,1334.12000,1356.85000,1329.62000,1299.55000,13.64000,75.49000,182.76000,2437.30000,20.39000,23.07000,73.71000,86.96000,-0.02000,0.00000,18.20000,6.83000,-1.26000,91.00000,463.02000,511.80000,-9.90000,17.37000
1683.00000,2475.50000,2429.00000,2516.80000,1332.37000,1357.41000,1329.39000,1301.53000,13.70000,75.62000,182.84000,2437.10000,20.47000,22.58000,73.90000,86.90000,0.01000,0.02000,18.00000,6.84000,-3.85000,91.00000,491.50000,566.90000,-10.00000,17.44000
1692.00000,2483.50000,2437.80000,2525.60000,1330.28000,1357.06000,1328.35000,1303.99000,13.63000,75.55000,182.97000,2435.90000,20.34000,22.73000,74.14000,86.56000,-0.01000,-0.04000,18.00000,6.76000,-4.90000,91.00000,518.42000,535.40000,-10.10000,17.50000
1701.00000,2491.50000,2446.90000,2534.70000,1331.86000,1356.58000,1329.00000,1303.91000,13.72000,75.47000,183.16000,2437.90000,20.26000,23.03000,74.33000,86.82000,-0.03000,0.05000,18.00000,6.56000,-5.26000,91.00000,500.26000,543.30000,-10.30000,17.55000
1712.00000,2502.50000,2457.40000,2545.20000,1332.85000,1356.67000,1330.19000,1303.90000,13.72000,75.31000,183.35000,2443.90000,20.47000,22.61000,74.51000,88.24000,-0.01000,0.04000,18.00000,6.44000,-5.93000,93.00000,531.96000,594.50000,-10.60000,17.59000
1722.00000,2512.50000,2467.40000,2555.20000,1333.86000,1357.34000,1327.95000,1303.16000,13.73000,75.40000,183.48000,2445.30000,20.20000,22.59000,74.72000,88.09000,-0.01000,0.03000,18.00000,6.31000,-7.53000,92.00000,567.05000,641.70000,-10.90000,17.63000
1733.00000,2524.50000,2478.60000,2566.40000,1332.24000,1356.46000,1326.79000,1302.56000,13.70000,75.62000,183.69000,2446.40000,20.33000,22.74000,74.95000,88.67000,0.01000,0.03000,18.00000,6.15000,-8.35000,93.00000,622.33000,645.70000,-11.30000,17.67000
1744.00000,2533.50000,2489.40000,2577.20000,1331.25000,1356.27000,1325.78000,1300.81000,13.76000,75.32000,183.93000,2451.00000,20.06000,22.46000,75.25000,88.79000,0.01000,-0.03000,17.80000,6.10000,-6.97000,93.00000,618.44000,649.60000,-11.80000,17.71000
1755.00000,2546.50000,2500.70000,2588.50000,1332.63000,1355.34000,1324.84000,1300.68000,13.80000,75.73000,184.16000,2456.60000,19.76000,22.43000,75.46000,90.39000,-0.00000,0.02000,17.80000,6.36000,-6.04000,95.00000,656.16000,677.20000,-12.20000,17.75000
1767.00000,2558.50000,2512.50000,2600.20000,1333.73000,1355.68000,1325.84000,1300.78000,13.86000,75.61000,184.30000,2455.30000,19.61000,22.21000,75.60000,90.82000,-0.02000,-0.09000,17.80000,6.17000,-2.15000,95.00000,696.17000,700.80000,-12.70000,17.80000
1778.00000,2573.50000,2523.50000,2611.30000,1332.37000,1355.55000,1326.06000,1300.71000,13.90000,75.77000,184.48000,2455.50000,19.75000,21.93000,75.79000,90.94000,-0.01000,-0.08000,17.80000,6.57000,0.37000,96.00000,743.33000,689.00000,-13.20000,17.86000
1789.00000,2585.50000,2535.00000,2622.70000,1331.05000,1356.64000,1325.97000,1300.72000,13.94000,75.11000,184.60000,2454.60000,19.69000,21.83000,75.87000,90.89000,-0.01000,0.01000,17.80000,6.95000,-0.04000,95.00000,768.60000,618.10000,-13.60000,17.93000
1800.00000,2594.50000,2545.20000,2633.00000,1329.98000,1356.19000,1326.81000,1300.68000,13.91000,75.74000,184.70000,2454.80000,19.41000,22.02000,75.83000,90.85000,-0.02000,0.05000,17.80000,7.59000,-0.66000,95.00000,711.75000,602.40000,-14.00000,18.00000
1811.00000,2603.50000,2556.40000,2644.20000,1328.48000,1356.61000,1325.02000,1300.32000,13.85000,75.56000,184.74000,2452.70000,19.63000,22.36000,75.65000,90.32000,0.01000,0.04000,17.50000,7.69000,0.11000,95.00000,603.33000,653.50000,-14.30000,18.08000
