Wind_turbine_name,Min_since_last,Date_time,Ba_avg,Ba_min,Ba_max,Ba_std,Rt_avg,Rt_min,Rt_max,Rt_std,DCs_avg,DCs_min,DCs_max,DCs_std,Cm_avg,Cm_min,Cm_max,Cm_std,P_avg,P_min,P_max,P_std,Q_avg,Q_min,Q_max,Q_std,S_avg,S_min,S_max,S_std,Cosphi_avg,Cosphi_min,Cosphi_max,Cosphi_std,Ds_avg,Ds_min,Ds_max,Ds_std,Db1t_avg,Db1t_min,Db1t_max,Db1t_std,Db2t_avg,Db2t_min,Db2t_max,Db2t_std,Dst_avg,Dst_min,Dst_max,Dst_std,Gb1t_avg,Gb1t_min,Gb1t_max,Gb1t_std,Gb2t_avg,Gb2t_min,Gb2t_max,Gb2t_std,Git_avg,Git_min,Git_max,Git_std,Gost_avg,Gost_min,Gost_max,Gost_std,Ya_avg,Ya_min,Ya_max,Ya_std,Yt_avg,Yt_min,Yt_max,Yt_std,Ws1_avg,Ws1_min,Ws1_max,Ws1_std,Ws2_avg,Ws2_min,Ws2_max,Ws2_std,Ws_avg,Ws_min,Ws_max,Ws_std,Wa_avg,Wa_min,Wa_max,Wa_std,Va1_avg,Va1_min,Va1_max,Va1_std,Va2_avg,Va2_min,Va2_max,Va2_std,Va_avg,Va_min,Va_max,Va_std,Ot_avg,Ot_min,Ot_max,Ot_std,Nf_avg,Nf_min,Nf_max,Nf_std,Nu_avg,Nu_min,Nu_max,Nu_std,Rs_avg,Rs_min,Rs_max,Rs_std,Rbt_avg,Rbt_min,Rbt_max,Rbt_std
R80711,,2017-06-11T00:10:00+02:00,-0.99,-0.99,-0.99,0.0,29.0,29.0,29.0,0.0,1235.03,1198.06,1259.85,17.52,1703.03,1575.72,1802.41,52.68,190.59,166.86,207.05,10.4,15.27,7.27,19.2,1.79,191.23,167.32,207.63,10.34,0.99,1.0,0.99,0.0,1233.78,1196.89,1258.59,17.51,44.57,43.6,45.6,0.49,41.85,41.0,42.5,0.33,60.03,58.45,62.25,0.63,61.07,60.7,61.5,0.17,59.26,59.0,59.7,0.15,49.96,49.25,50.55,0.25,49.92,49.55,50.5,0.22,100.97,100.97,100.97,0.0,34.05,33.8,34.35,0.16,5.62,4.5600000000000005,6.69,0.36,5.66,4.5600000000000005,6.83,0.38,5.64,4.6,6.66,0.34,117.54,73.04,141.27,7.69,16.56,-27.94,40.3,7.69,16.56,-27.94,40.3,7.69,,,,,20.86,20.8,21.0,0.08,49.96,49.94,50.0,0.02,701.01,698.97,703.69,1.07,11.75,11.39,11.99,0.17,31.05,31.0,31.2,0.05
R80711,10,2017-06-11T00:20:00+02:00,-0.99,-0.99,-0.99,0.0,29.0,29.0,29.0,0.0,1307.73,1260.39,1355.03,25.42,1925.86,1770.26,2117.67,80.54,236.52,205.52,270.82,17.04,15.26,6.65,18.64,1.76,237.04,206.17,271.04,16.97,1.0,1.0,0.99,0.0,1306.46,1259.14,1353.88,25.44,46.15,45.0,47.4,0.48,43.01,42.3,43.7,0.35000000000000003,61.7,60.1,63.35,0.62,61.93,61.3,62.7,0.35000000000000003,60.56,59.6,61.55,0.55,50.76,50.25,51.45,0.25,50.79,50.2,51.35,0.28,100.97,100.97,100.97,0.0,34.63,34.3,35.1,0.18,5.91,4.62,7.37,0.43,5.9,4.54,7.33,0.44,5.91,4.79,7.24,0.4,114.73,87.36,138.44,7.76,13.76,-13.61,37.47,7.76,13.76,-13.61,37.47,7.76,,,,,20.98,20.8,21.0,0.05,49.98,49.96,50.0,0.01,702.93,701.51,704.48,0.5,12.45,11.99,12.91,0.24,31.26,31.1,31.4,0.08
R80711,10,2017-06-11T00:30:00+02:00,-0.99,-0.99,-0.99,0.0,29.0,29.0,29.0,0.0,1351.01,1318.77,1377.08,13.64,2056.52,1959.97,2147.39,45.2,265.45,241.28,285.4,10.06,14.47,5.55,18.53,1.65,265.87,241.62,285.75,10.04,1.0,1.0,1.0,0.0,1349.76,1317.42,1375.77,13.65,47.75,46.55,49.05,0.49,44.18,43.4,45.0,0.36,63.26,61.45,65.2,0.61,63.16,62.5,63.75,0.30000000000000004,62.13,61.55,62.6,0.27,51.66,51.05,52.5,0.28,51.76,51.1,52.4,0.30000000000000004,100.97,100.97,100.97,0.0,35.32,34.9,35.7,0.16,6.03,4.54,7.29,0.44,5.99,4.86,7.55,0.43,6.01,4.83,7.41,0.39,112.35,63.71,152.03,8.45,11.35,-37.27,51.05,8.45,11.35,-37.27,51.05,8.45,,,,,20.82,20.7,21.0,0.09,49.99,49.96,50.02,0.01,702.79,700.78,704.17,0.49,12.86,12.55,13.12,0.13,31.48,31.3,31.6,0.1
R80711,10,2017-06-11T00:40:00+02:00,-0.99,-0.99,-0.99,0.0,29.0,29.0,29.0,0.0,1327.24,1289.64,1412.23,26.11,1991.21,1854.12,2277.82,87.72,249.67,222.64,314.09,18.83,16.0,9.49,21.0,1.87,250.22,223.11,314.45,18.78,1.0,1.0,0.99,0.0,1325.98,1288.38,1410.92,26.12,49.22,48.1,50.1,0.39,45.26,44.7,45.85,0.26,64.83,63.2,66.7,0.6000000000000001,63.81,63.5,64.1,0.15,62.62,62.4,63.0,0.19,52.42,51.9,52.95,0.23,52.56,52.15,53.1,0.19,100.97,100.97,100.97,0.0,34.44,30.3,36.0,1.9300000000000002,6.06,4.65,7.63,0.54,5.95,4.39,7.74,0.5,6.01,4.7,7.39,0.49,110.52,83.24,139.38,8.46,9.54,-17.74,38.4,8.46,9.54,-17.74,38.4,8.46,,,,,20.62,20.5,20.75,0.09,50.01,49.98,50.02,0.01,703.29,701.65,704.81,0.74,12.63,12.25,13.46,0.25,31.77,31.6,31.85,0.07
R80711,10,2017-06-11T00:50:00+02:00,-0.99,-0.99,-0.99,0.0,29.0,29.0,29.0,0.0,1346.92,1310.27,1385.25,20.99,2063.48,1934.8,2219.83,70.05,263.2,236.1,292.62,14.95,14.95,8.55,18.75,1.94,263.66,236.74,292.98,14.86,1.0,1.0,0.99,0.0,1345.68,1309.02,1384.11,21.0,48.05,46.45,49.7,0.84,44.72,43.8,45.6,0.43,64.44,62.55,66.4,0.76,64.05,63.75,64.3,0.09,63.25,62.9,63.7,0.22,52.96,52.65,53.55,0.18,53.27,52.75,53.6,0.2,100.97,100.97,100.97,0.0,28.43,27.2,30.3,0.87,6.15,4.66,7.39,0.47000000000000003,6.04,4.91,7.23,0.43,6.09,4.96,7.26,0.41000000000000003,111.38,81.82,178.64,9.04,10.4,-19.16,77.67,9.04,10.4,-19.16,77.67,9.04,,,,,20.49,20.4,20.6,0.02,50.0,49.98,50.02,0.01,703.74,702.09,704.95,0.38,12.82,12.46,13.2,0.2,31.8,31.8,31.85,0.01
R80711,10,2017-06-11T01:00:00+02:00,-0.99,-0.99,-0.99,0.0,29.0,28.94,29.0,0.0,1387.32,1312.71,1465.24,49.73,2200.22,1963.34,2461.4,161.7,294.54,236.8,357.45,37.52,13.79,7.13,18.0,1.8900000000000001,294.91,237.0,357.83,37.47,1.0,1.0,1.0,0.0,1386.12,1311.42,1464.15,49.76,45.27,43.7,46.85,0.79,43.24,42.3,44.1,0.42,61.96,59.4,64.5,0.89,64.31,63.95,64.9,0.28,63.88,63.3,64.9,0.44,53.5,53.0,54.4,0.28,53.89,53.45,54.4,0.24,100.97,100.97,100.97,0.0,26.52,25.9,27.2,0.36,6.35,4.8,7.84,0.53,6.26,4.9,7.93,0.51,6.3,5.06,7.85,0.49,111.78,86.27,145.83,7.92,10.81,-14.71,44.86,7.92,10.81,-14.71,44.86,7.92,,,,,20.42,20.2,20.5,0.04,50.0,49.95,50.02,0.02,704.3,702.75,706.6,0.65,13.21,12.48,13.97,0.48,31.8,31.7,31.8,0.0
R80711,10,2017-06-11T01:10:00+02:00,-0.99,-0.99,-0.99,0.0,29.0,28.94,29.0,0.0,1478.43,1413.43,1508.74,18.44,2499.53,2237.6,2618.09,70.56,365.56,308.22,393.49,15.77,13.17,4.12,18.42,2.75,365.83,308.61,393.79,15.71,1.0,1.0,1.0,0.0,1477.29,1412.26,1507.62,18.45,42.79,41.35,44.4,0.68,41.94,41.25,42.6,0.33,59.31,57.2,61.7,0.85,65.63,64.85,66.1,0.34,65.79,64.85,66.3,0.44,54.56,53.9,55.3,0.30000000000000004,54.83,53.35,55.75,0.31,109.07,100.97,113.05,5.6,25.74,25.5,26.0,0.14,6.92,4.85,8.52,0.58,6.6,4.58,8.32,0.56,6.76,4.72,8.31,0.52,112.38,81.27,147.08,8.26,-0.6900000000000001,-31.78,34.03,10.72,-0.6900000000000001,-31.78,34.03,10.72,,,,,20.44,20.2,20.6,0.05,49.96,49.93,49.98,0.01,706.1,705.09,707.1,0.35000000000000003,14.08,13.44,14.38,0.18,31.8,31.7,31.8,0.01
R80711,10,2017-06-11T01:20:00+02:00,-0.99,-0.99,-0.99,0.0,29.0,28.32,29.0,0.04,1473.12,1401.04,1544.78,32.14,2481.13,2172.44,2752.2,124.23,361.44,295.77,426.9,28.51,13.15,5.23,19.65,2.65,361.73,296.45,427.04,28.44,1.0,1.0,1.0,0.0,1471.98,1399.8,1543.64,32.16,40.77,39.5,42.1,0.56,40.94,40.3,41.6,0.29,57.1,54.95,59.0,0.6900000000000001,66.41,66.0,66.95,0.15,66.52,66.2,66.85,0.14,55.38,54.75,56.1,0.25,55.73,55.05,56.4,0.24,113.05,113.05,113.05,0.0,25.26,25.0,25.5,0.16,6.7,4.5600000000000005,8.89,0.75,6.35,4.62,8.31,0.67,6.53,4.63,8.32,0.67,111.91,57.98,153.34,10.24,-1.12,-55.07,40.29,10.24,-1.12,-55.07,40.29,10.24,,,,,20.38,20.2,20.6,0.09,50.0,49.97,50.02,0.01,706.54,704.91,708.27,0.86,14.03,13.33,14.75,0.31,31.8,31.8,31.85,0.0
R80711,10,2017-06-11T01:30:00+02:00,-0.99,-0.99,-0.99,0.0,28.78,28.0,29.0,0.35000000000000003,1347.6,1255.43,1490.8,54.26,2059.44,1733.52,2502.95,174.66,264.34,200.12,366.08,38.91,15.14,8.56,20.69,2.15,264.83,201.08,366.2,38.8,1.0,1.0,0.99,0.0,1346.39,1254.27,1489.68,54.29,39.1,38.1,40.25,0.43,40.1,39.5,40.6,0.23,55.33,54.0,56.9,0.56,66.22,65.6,66.95,0.39,66.06,65.2,66.9,0.58,55.81,55.3,56.15,0.11,56.29,55.95,56.5,0.08,113.05,113.05,113.05,0.0,25.13,24.7,27.2,0.6000000000000001,6.05,4.04,7.87,0.65,5.84,3.9,7.84,0.62,5.95,4.03,7.75,0.59,115.68,86.4,174.28,11.09,2.63,-26.65,61.23,11.09,2.63,-26.65,61.23,11.09,,,,,20.31,20.15,20.5,0.11,50.02,50.0,50.03,0.01,707.1,705.76,708.65,0.5,12.83,11.93,14.2,0.52,31.8,31.8,31.85,0.01
R80711,10,2017-06-11T01:40:00+02:00,-0.99,-0.99,-0.99,0.0,28.57,28.0,29.0,0.39,1358.78,1322.8,1391.25,16.56,2089.19,1932.88,2206.84,58.49,271.87,239.26,297.46,12.44,15.3,8.42,18.88,1.6099999999999999,272.33,239.76,297.87,12.4,1.0,1.0,1.0,0.0,1357.57,1321.56,1390.01,16.57,38.93,38.1,40.05,0.41000000000000003,40.13,39.55,40.8,0.27,54.79,53.6,56.2,0.39,65.9,65.45,66.3,0.18,65.54,65.15,65.8,0.21,55.99,55.4,56.55,0.21,56.67,56.2,57.1,0.2,113.05,113.05,113.05,0.0,29.51,27.2,31.2,1.15,6.3,4.6,8.21,0.5700000000000001,6.17,4.73,7.72,0.55,6.23,4.75,7.9,0.52,117.42,89.25,167.38,9.98,4.38,-23.8,54.33,9.98,4.38,-23.8,54.33,9.98,,,,,20.36,20.2,20.5,0.09,49.99,49.96,50.02,0.01,707.67,705.85,708.96,0.51,12.94,12.59,13.26,0.16,31.9,31.8,32.1,0.06
R80711,10,2017-06-11T01:50:00+02:00,57.15,-0.99,92.72,40.61,28.3,28.0,29.0,0.41000000000000003,442.76,1.9100000000000001,1413.82,595.17,578.85,-9.68,2192.31,942.9,75.16,-10.64,293.98,123.0,4.25,-3.23,55.15,7.06,77.44,0.0,294.26,121.95,1.0,-1.0,1.0,0.0,441.61,0.0,1412.89,595.14,40.53,39.4,41.1,0.41000000000000003,41.24,40.5,41.9,0.4,55.72,54.45,56.5,0.29,65.31,62.95,66.65,0.97,65.05,63.5,66.0,0.75,55.75,54.7,57.3,0.54,56.8,56.4,57.35,0.21,116.31,113.05,132.8,7.09,31.9,31.2,32.4,0.34,5.96,3.7800000000000002,7.8,0.79,5.92,3.8,8.2,0.61,5.94,3.8200000000000003,7.83,0.65,145.28,81.73,165.49,11.17,12.46,-31.32,52.44,14.18,12.46,-31.32,52.44,14.18,,,,,20.41,20.2,20.7,0.12,49.99,49.96,50.02,0.02,705.56,616.95,708.16,3.8,4.21,0.0,13.47,5.68,32.1,31.9,32.15,0.02
R80711,10,2017-06-11T02:00:00+02:00,-0.05,-0.99,17.49,3.24,28.53,28.0,29.0,0.42,1310.37,524.53,1390.3,119.75,1859.73,-26.52,2260.98,560.07,237.87,-22.42,297.27,74.75,41.19,-15.93,79.77,14.96,242.27,0.79,301.35,73.55,0.99,-1.0,0.38,0.03,1309.09,522.47,1389.17,119.91,41.51,40.85,42.35,0.34,41.69,41.35,42.1,0.13,55.38,54.05,56.9,0.45,64.63,62.6,65.75,1.0,64.3,62.65,65.5,0.92,56.12,55.3,56.9,0.37,56.86,56.2,57.55,0.36,118.74,114.15,132.8,7.85,33.18,32.35,33.9,0.43,6.55,4.98,9.18,0.71,6.33,4.31,8.21,0.59,6.44,4.93,8.29,0.6000000000000001,115.33,84.57,156.33,9.15,1.2,-30.31,42.19,12.54,1.2,-30.31,42.19,12.54,,,,,20.53,20.2,20.8,0.13,50.01,49.98,50.03,0.01,708.78,704.85,710.75,1.16,12.47,4.9,13.26,1.16,32.1,32.1,32.15,0.0
R80711,10,2017-06-11T02:10:00+02:00,-0.99,-0.99,-0.99,0.0,28.27,28.0,29.0,0.34,1302.81,1249.11,1350.27,27.21,1904.88,1715.0,2079.64,89.21,232.68,196.03,267.56,18.29,19.17,9.91,33.91,3.32,233.52,197.08,268.1,18.22,1.0,1.0,0.99,0.0,1301.56,1247.87,1348.96,27.21,42.88,41.8,43.9,0.49,42.12,41.6,42.6,0.25,56.66,55.05,58.3,0.63,65.99,65.6,66.4,0.19,65.63,65.45,66.0,0.14,57.0,56.45,57.5,0.21,57.62,57.2,58.0,0.17,114.15,114.15,114.15,0.0,34.34,33.9,34.8,0.27,6.19,4.24,7.92,0.64,6.08,4.18,7.93,0.65,6.13,4.41,7.86,0.6000000000000001,122.53,64.25,177.15,11.83,8.45,-49.9,63.0,11.83,8.45,-49.9,63.0,11.83,,,,,20.79,20.7,21.0,0.05,49.99,49.96,50.01,0.01,708.61,704.81,709.49,0.39,12.4,11.88,12.86,0.26,32.17,32.1,32.3,0.05
R80711,10,2017-06-11T02:20:00+02:00,-0.99,-0.99,-0.99,0.0,28.91,28.0,29.0,0.19,1172.95,1079.73,1264.11,36.33,1514.28,1202.46,1793.19,111.24,155.47,102.9,210.06,20.1,21.17,13.37,25.91,1.65,157.0,104.52,211.05,19.91,0.99,1.0,0.97,0.0,1171.67,1078.36,1262.92,36.35,44.48,43.45,45.45,0.46,43.01,42.4,43.6,0.28,58.5,56.9,60.15,0.6900000000000001,65.88,65.45,66.5,0.25,65.07,64.4,65.9,0.44,57.36,57.05,57.8,0.08,57.98,57.75,58.15,0.07,114.15,114.15,114.15,0.0,34.91,34.7,35.1,0.07,5.36,3.62,7.17,0.63,5.23,3.73,6.85,0.6000000000000001,5.3,3.75,7.01,0.59,121.45,43.81,180.52,13.23,7.23,-70.34,66.37,13.23,7.23,-70.34,66.37,13.23,,,,,20.68,20.5,20.8,0.08,50.0,49.97,50.01,0.01,709.04,707.7,712.1,0.92,11.16,10.26,12.03,0.35000000000000003,32.38,32.2,32.45,0.06
R80711,10,2017-06-11T02:30:00+02:00,-0.99,-0.99,-0.99,0.0,28.74,28.0,29.0,0.35000000000000003,1117.63,1003.28,1200.02,44.31,1350.77,1001.92,1615.64,135.73,127.66,75.52,172.11,22.15,19.83,12.27,26.45,2.09,129.34,78.44,173.07,21.76,0.98,1.0,0.9400000000000001,0.01,1116.32,1002.03,1198.73,44.32,45.94,44.85,46.9,0.44,43.96,43.4,44.7,0.29,60.63,58.75,62.3,0.6900000000000001,65.4,65.2,65.75,0.07,64.1,63.8,64.6,0.16,57.48,56.85,57.95,0.12,58.09,57.9,58.4,0.08,114.15,114.15,114.15,0.0,35.31,35.1,35.6,0.16,5.16,3.64,7.28,0.67,5.04,3.46,7.02,0.65,5.1,3.66,7.01,0.64,121.62,47.61,167.42,13.6,7.47,-66.54,53.28,13.6,7.47,-66.54,53.28,13.6,,,,,20.79,20.7,21.0,0.05,50.01,49.99,50.03,0.01,702.59,701.07,711.96,1.25,10.63,9.53,11.44,0.42,32.46,32.4,32.5,0.04
R80711,10,2017-06-11T02:40:00+02:00,-0.98,-0.99,-0.49,0.08,28.66,28.0,29.0,0.35000000000000003,1018.33,967.33,1081.56,35.29,1053.68,670.76,1286.32,134.73,81.76,37.36,112.54,17.65,20.2,14.73,23.36,1.34,84.38,42.96,114.36,17.02,0.97,1.0,0.92,0.01,1017.0,966.0,1080.11,35.3,47.33,46.5,48.2,0.41000000000000003,44.93,44.35,45.5,0.27,62.69,61.0,64.4,0.68,64.98,64.5,65.45,0.18,63.31,62.7,64.15,0.29,57.59,57.35,57.95,0.08,58.13,57.95,58.45,0.07,114.15,114.15,114.15,0.0,35.69,35.5,35.8,0.12,4.73,3.3,6.27,0.54,4.63,3.04,6.18,0.52,4.68,3.2,6.07,0.51,120.8,72.04,175.73,14.34,6.66,-42.11,61.58,14.34,6.66,-42.11,61.58,14.34,,,,,20.9,20.8,21.0,0.09,50.0,49.98,50.02,0.01,701.85,700.96,703.18,0.33,9.68,9.18,10.29,0.34,32.5,32.45,32.5,0.0
R80711,10,2017-06-11T02:50:00+02:00,-0.64,-0.99,0.0,0.35000000000000003,28.73,28.0,29.0,0.32,972.24,963.91,988.73,4.02,736.2,403.33,1038.37,148.33,43.62,10.03,73.98,15.51,19.41,10.08,27.72,2.27,48.56,25.59,76.11,13.11,0.99,1.0,0.93,0.03,970.9,962.55,987.29,4.02,48.5,47.7,49.25,0.30000000000000004,45.82,45.3,46.2,0.23,64.77,62.9,66.3,0.66,64.05,63.4,64.6,0.29,62.12,61.55,62.8,0.37,57.58,57.2,58.0,0.11,58.09,57.9,58.3,0.05,114.15,114.15,114.15,0.0,34.47,30.4,36.0,1.97,4.21,3.0,5.8100000000000005,0.54,4.16,3.01,5.62,0.52,4.19,3.09,5.66,0.51,123.42,66.53,196.59,14.97,9.32,-47.61,82.44,14.97,9.32,-47.61,82.44,14.97,,,,,21.01,21.0,21.2,0.03,50.01,49.99,50.03,0.01,701.28,699.34,702.95,0.61,9.24,9.15,9.4,0.04,32.49,32.4,32.5,0.02
R80711,10,2017-06-11T03:00:00+02:00,-0.84,-0.99,0.0,0.25,28.96,28.06,29.0,0.13,973.1,964.24,1003.99,6.0,827.29,537.98,1073.01,114.55,51.33,21.38,79.55,11.9,16.55,9.87,19.93,1.45,54.14,27.43,81.45,11.19,0.99,1.0,0.9400000000000001,0.02,971.76,962.88,1002.65,6.01,47.48,46.0,48.8,0.71,45.2,44.3,46.1,0.45,65.2,63.95,66.4,0.45,63.22,62.8,63.7,0.21,61.55,61.3,61.6,0.06,57.32,57.05,57.7,0.09,58.04,57.9,58.2,0.05,114.15,114.15,114.15,0.0,28.35,27.0,30.35,0.9,4.42,3.19,5.91,0.47000000000000003,4.31,3.08,5.51,0.46,4.36,3.23,5.42,0.45,121.24,64.52,180.23,14.24,7.02,-49.63,66.08,14.24,7.02,-49.63,66.08,14.24,,,,,21.01,20.8,21.2,0.03,50.01,49.97,50.03,0.01,701.11,699.79,702.47,0.55,9.25,9.15,9.54,0.06,32.25,32.1,32.45,0.11
R80711,10,2017-06-11T03:10:00+02:00,-0.9500000000000001,-0.99,-0.49,0.15,29.0,29.0,29.0,0.0,974.24,967.91,988.57,5.12,882.23,649.18,1029.36,90.44,56.85,33.68,72.85,9.68,16.42,10.6,19.45,1.44,59.26,36.59,74.95,9.44,0.98,1.0,0.9400000000000001,0.02,972.9,966.57,987.21,5.13,45.06,43.75,46.4,0.6900000000000001,43.61,42.7,44.5,0.45,63.65,62.25,65.1,0.6000000000000001,62.78,62.6,63.0,0.09,61.38,61.3,61.5,0.08,57.15,56.9,57.45,0.1,57.97,57.75,58.1,0.06,114.15,114.15,114.15,0.0,26.38,25.8,27.0,0.36,4.44,3.01,5.74,0.48,4.38,3.16,5.84,0.49,4.41,3.11,5.62,0.46,124.49,78.06,196.89,15.3,10.39,-36.08,82.75,15.3,10.39,-36.08,82.75,15.3,,,,,20.94,20.75,21.0,0.09,49.99,49.96,50.01,0.01,702.09,700.7,703.59,0.64,9.26,9.18,9.4,0.05,32.0,31.9,32.1,0.09
R80711,10,2017-06-11T03:20:00+02:00,-0.1,-0.49,0.5,0.29,29.0,29.0,29.0,0.0,971.21,967.67,975.76,1.48,511.85,240.35,802.85,132.11,19.3,-5.38,48.84,12.82,17.17,9.52,23.64,2.48,27.85,9.78,51.52,8.35,1.0,1.0,1.0,0.0,969.87,966.3,974.45,1.47,42.89,41.6,44.05,0.59,42.15,41.4,43.0,0.38,61.8,60.2,63.3,0.61,62.08,61.7,62.7,0.31,60.71,60.15,61.5,0.44,56.99,56.65,57.35,0.11,57.82,57.6,58.0,0.07,114.15,114.15,114.15,0.0,25.45,25.1,25.85,0.2,3.73,2.65,5.16,0.45,3.64,0.0,5.41,0.51,3.68,1.74,5.21,0.46,121.2,64.31,170.4,16.08,7.07,-49.83,56.26,16.08,7.07,-49.83,56.26,16.08,,,,,20.76,20.7,20.8,0.04,50.0,49.96,50.02,0.01,701.57,700.13,703.1,0.49,9.23,9.19,9.27,0.02,31.85,31.8,31.9,0.05
R80711,10,2017-06-11T03:30:00+02:00,0.29,-0.49,0.5,0.29,29.0,29.0,29.0,0.0,971.24,967.14,975.78,1.16,295.18,103.47,674.07,146.94,0.0,-19.23,36.35,13.14,3.7,-0.03,17.29,4.64,12.46,0.34,38.7,7.71,1.0,1.0,1.0,0.0,969.91,965.85,974.41,1.1400000000000001,41.02,40.05,42.15,0.52,40.92,40.25,41.6,0.35000000000000003,60.0,58.65,61.4,0.58,61.36,60.8,61.85,0.30000000000000004,59.79,59.1,60.2,0.33,56.76,56.45,57.2,0.12,57.69,57.4,57.9,0.07,114.15,114.15,114.15,0.0,24.92,24.7,25.2,0.09,3.41,2.62,5.25,0.45,3.38,2.67,5.06,0.43,3.4,2.64,5.16,0.43,126.86,60.69,192.78,16.77,12.68,-53.45,78.64,16.77,12.68,-53.45,78.64,16.77,,,,,20.74,20.7,20.8,0.04,50.02,50.0,50.05,0.01,702.21,701.05,703.45,0.4,9.23,9.18,9.28,0.01,31.73,31.6,31.8,0.09
R80711,10,2017-06-11T03:40:00+02:00,0.24,-0.49,0.5,0.34,29.0,29.0,29.0,0.0,971.52,968.95,974.76,1.15,335.42,80.4,722.39,184.0,3.03,-30.11,40.63,17.36,6.07,0.0,16.71,5.18,16.11,0.48,42.72,11.05,1.0,1.0,1.0,0.0,970.18,967.56,973.43,1.12,39.42,38.55,40.35,0.43,39.84,39.3,40.4,0.31,58.39,57.25,59.8,0.52,60.73,60.45,61.0,0.11,58.94,58.8,59.2,0.11,56.57,56.3,56.95,0.09,57.5,57.3,57.7,0.06,114.15,114.15,114.15,0.0,24.55,24.4,24.7,0.11,3.46,2.62,5.42,0.41000000000000003,3.48,2.55,5.03,0.4,3.47,2.64,5.07,0.4,128.91,52.04,181.59,18.13,14.73,-62.1,67.44,18.13,14.73,-62.1,67.44,18.13,,,,,20.81,20.75,21.0,0.02,50.02,49.99,50.05,0.01,702.73,701.05,704.34,0.68,9.23,9.2,9.27,0.01,31.6,31.5,31.7,0.01
R80711,10,2017-06-11T03:50:00+02:00,2.6,-0.99,45.0,10.79,29.0,29.0,29.0,0.0,928.14,135.61,975.94,168.39,566.03,-9.62,988.44,335.34,27.51,-29.5,68.05,29.84,9.27,-14.14,15.61,5.69,35.44,0.86,69.56,22.69,1.0,1.0,0.96,0.01,926.88,134.66,974.57,168.17,38.08,37.25,38.9,0.38,38.91,38.4,39.4,0.25,56.99,55.55,58.2,0.45,61.17,60.5,61.55,0.22,59.66,59.0,60.1,0.29,56.54,56.0,57.0,0.12,57.48,57.3,57.7,0.05,114.15,114.15,114.15,0.0,24.33,24.2,24.45,0.09,3.99,0.0,5.74,0.99,4.04,1.56,5.85,0.84,4.01,0.78,5.7,0.89,128.66,70.62,24.74,25.52,14.6,-43.52,-89.41,25.52,14.6,-43.52,-89.41,25.52,,,,,21.12,20.8,21.5,0.14,50.03,50.01,50.06,0.01,702.25,700.67,703.45,0.46,8.83,1.32,9.29,1.58,31.46,31.4,31.6,0.08
R80711,10,2017-06-11T04:00:00+02:00,45.0,45.0,45.0,0.0,29.0,29.0,29.0,0.0,112.74,91.98,135.81,10.22,-9.49,-9.76,-9.23,0.09,0.0,-3.34,-2.44,0.15,0.0,0.0,0.0,0.0,2.93,2.44,3.34,0.15,1.0,1.0,1.0,0.0,111.24,90.13,134.34,10.22,37.3,37.2,37.5,0.07,38.88,38.5,39.2,0.25,55.78,55.2,56.3,0.30000000000000004,58.39,57.0,60.5,0.96,58.34,57.3,59.4,0.64,55.14,54.55,56.0,0.37,57.07,56.65,57.4,0.22,114.15,114.15,114.15,0.0,24.17,24.1,24.2,0.05,2.34,0.0,3.62,0.66,2.5300000000000002,1.33,3.68,0.54,2.43,0.67,3.6,0.58,138.21,75.4,201.44,12.88,24.07,-38.74,87.3,12.88,24.07,-38.74,87.3,12.88,,,,,21.52,21.3,21.6,0.09,50.01,49.97,50.05,0.02,701.43,700.35,702.73,0.39,1.06,0.86,1.31,0.1,31.36,31.3,31.4,0.05
R80711,10,2017-06-11T04:10:00+02:00,45.0,45.0,45.0,0.0,28.99,28.18,29.0,0.06,132.61,98.6,152.77,14.91,-9.54,-9.79,-9.29,0.09,0.0,-3.43,0.0,1.3,0.0,-0.17,0.28,0.02,0.9400000000000001,0.0,3.43,1.3,1.0,1.0,1.0,0.0,131.02,96.7,150.78,14.9,37.05,36.95,37.2,0.09,39.18,39.1,39.3,0.04,54.67,54.0,55.2,0.38,56.21,55.65,57.05,0.37,56.36,55.7,57.3,0.46,54.86,54.2,55.25,0.31,56.36,56.1,56.7,0.17,114.15,114.15,114.15,0.0,25.25,24.0,26.9,1.05,2.9,1.7000000000000002,4.45,0.59,3.02,1.73,4.39,0.58,2.96,1.8,4.42,0.5700000000000001,135.24,86.54,168.6,11.27,21.06,-27.61,54.46,11.27,21.06,-27.61,54.46,11.27,,,,,21.7,21.6,21.8,0.09,50.0,49.97,50.02,0.01,701.35,699.81,702.8,0.49,1.24,0.91,1.43,0.14,31.13,31.05,31.3,0.06
