Date,Open,High,Low,Close,Adj Close,Volume
10/17/01,111.07,111.150002,107.650002,107.650002,73.611115,28542300
10/18/01,107.82,108.160004,106.75,107.419998,73.453781,16510000
10/19/01,107,107.910004,106.010002,107.349998,73.40596,21912500
10/22/01,107.300003,109.57,107.209999,109.470001,74.855614,17540600
10/23/01,109.959999,110.279999,108.379997,108.910004,74.472664,22062500
10/24/01,108.980003,109.449997,108.220001,108.620003,74.274384,16065200
10/25/01,107.449997,110.599998,106.739998,110.57,75.607811,27467900
10/26/01,109.949997,111.790001,109.669998,110.32,75.436829,18623300
10/29/01,110.160004,110.550003,107.449997,107.449997,73.474319,18727500
10/30/01,107.349998,107.699997,105.559998,106.160004,72.592209,26178600
10/31/01,106.900002,107.860001,105.800003,105.800003,72.346039,28124200
11/1/01,106.599998,109.010002,105.699997,108.510002,74.199142,29806800
11/2/01,108.440002,109.379997,107.870003,109.25,74.705162,17575900
11/5/01,110.120003,111.089996,109.949997,110.68,75.683037,15929500
11/6/01,110.349998,112.480003,109.849998,112.400002,76.859131,23245800
11/7/01,111.769997,113.120003,111.639999,112.25,76.756584,19716000
11/8/01,112.870003,114.080002,111.900002,112.599998,76.995888,22563500
11/9/01,112.25,112.959999,111.440002,112.720001,77.077965,15895800
11/12/01,111,112.650002,110,112.029999,76.606148,26068800
11/13/01,113.440002,114.550003,113.18,114.550003,78.32933,15296200
11/14/01,115.169998,115.400002,113.709999,114.660004,78.404526,17571300
11/15/01,114.370003,115.18,113.93,114.870003,78.548119,19470200
11/16/01,115.080002,115.099998,113.400002,114.360001,78.199394,18134900
11/19/01,114.919998,115.849998,114.449997,115.769997,79.163544,13625400
11/20/01,115.370003,115.800003,114.639999,114.800003,78.500267,16209700
11/21/01,114.5,114.669998,113.510002,114.040001,77.98056,11470200
11/23/01,114.040001,115.75,114,115.68,79.102028,6717100
11/26/01,115.75,116.339996,115.07,115.93,79.272957,13726000
11/27/01,115.620003,116.900002,114.089996,115.43,78.931046,19261400
11/28/01,114.739998,115.169998,113.25,113.339996,77.50193,20195500
11/29/01,113.660004,114.919998,113,114.870003,78.548119,16354700
11/30/01,114.400002,114.910004,114.019997,114.050003,77.987427,13680300
12/3/01,113.650002,114.080002,113.010002,113.370003,77.522415,15220400
12/4/01,113.919998,115.300003,113.349998,115.290001,78.835335,17239900
12/5/01,115.610001,118,115.559998,117.400002,80.27816,25204000
12/6/01,117.339996,117.940002,116.93,117.339996,80.237106,17972900
12/7/01,116.900002,117.089996,115.699997,116.559998,79.703735,18857800
12/10/01,115.849998,116.389999,114.349998,114.379997,78.213036,13862700
12/11/01,114.900002,115.720001,113.900002,114.150002,78.055794,20833300
12/12/01,114.550003,114.779999,113.110001,114.279999,78.144669,16171500
12/13/01,113.449997,113.699997,112.040001,112.059998,76.626648,19026700
12/14/01,112.330002,113.489998,112,113.129997,77.358315,16721900
12/17/01,112.989998,114.360001,112.900002,114.300003,78.158379,13925900
12/18/01,114.629997,115.150002,114.339996,114.980003,78.623352,13663700
12/19/01,114.089996,115.919998,114,115.790001,79.177231,20143400
12/20/01,115.5,115.800003,114.550003,114.650002,78.397659,14867900
12/21/01,115.029999,115.07,114.199997,114.949997,78.873184,14037700
12/24/01,114.830002,115.040001,114.610001,114.730003,78.722237,5728800
12/26/01,114.650002,116.209999,114.650002,115.360001,79.154488,10304800
12/27/01,115.300003,116.080002,115.25,116.059998,79.634811,9407300
12/28/01,116.290001,116.75,115.919998,116,79.593666,10593800
12/31/01,116.150002,116.389999,114.230003,114.300003,78.427193,14619500
1/2/02,115.110001,115.75,113.809998,115.529999,79.271141,18651900
1/3/02,115.650002,116.949997,115.540001,116.839996,80.170029,15743000
1/4/02,117.169998,117.980003,116.550003,117.620003,80.705246,20140700
1/7/02,117.699997,117.989998,116.559998,116.790001,80.135719,13106500
1/8/02,116.790001,117.059998,115.970001,116.519997,79.950439,12683700
