AltAGL,AltB,AltGPS,AltMSL,BaroA,E1_CHT1,E1_CHT2,E1_CHT3,E1_CHT4,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,E1_FFlow,E1_OilP,E1_OilT,E1_RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,VSpd,VSpdG,WndDr,WndSpd
0,0.00848502,0.00411918,0.00437834,0.304348,0.177828,0.187503,0.173337,0.198767,0.467989,0.474312,0.236339,0.34868,0.060241,0.407907,0.56393,0.170443,1,0.971147,0,0.00809557,0.407767,0.506849,0.864865,0.442475,0.523046,0.0075188,0.512282,0.52078,0.5,0
0,0.00869047,0.00411918,0.00439833,0.304348,0.180511,0.189557,0.175487,0.201047,0.466572,0.473584,0.236091,0.349099,0.0595322,0.406987,0.563684,0.171318,1,0.968332,0,0.00809557,0.398058,0.506849,0.864865,0.44212,0.522526,0.0075188,0.512669,0.52078,0.5,0
0,0.00869047,0.00413917,0.00439833,0.304348,0.183054,0.191693,0.178109,0.20337,0.467524,0.47203,0.23575,0.348636,0.0574061,0.412197,0.56352,0.174665,1,0.96411,0,0.00809557,0.398058,0.515982,0.864865,0.442829,0.522526,0.0075188,0.51407,0.52078,0.5,0
0,0.00869047,0.00403919,0.00431836,0.304348,0.185598,0.193626,0.180173,0.20527,0.463512,0.471765,0.235998,0.347524,0.0566974,0.41373,0.563274,0.177652,1,0.962702,0,0.00809557,0.407767,0.520548,0.864865,0.442652,0.523133,0.0075188,0.513665,0.520295,0.5,0
0,0.00848502,0.00383923,0.00411843,0.304348,0.188003,0.19548,0.182408,0.207381,0.457023,0.473055,0.236989,0.347105,0.0574061,0.410665,0.563028,0.175798,1,0.962702,0,0.00809557,0.38835,0.515982,0.864865,0.442652,0.522613,0.0075188,0.510275,0.52078,0.5,0
0,0.00848502,0.00385923,0.00411843,0.304348,0.190547,0.197615,0.184558,0.209535,0.450577,0.475007,0.23685,0.348477,0.0574061,0.410665,0.562782,0.176262,1,0.960591,0,0.00809557,0.398058,0.515982,0.864865,0.442829,0.522526,0.0075188,0.510388,0.52078,0.5,0
0,0.00848502,0.00381924,0.00407845,0.304348,0.192952,0.199307,0.187094,0.21152,0.443948,0.476616,0.238632,0.349676,0.0574061,0.41281,0.562618,0.175953,1,0.960591,0,0.00809557,0.417476,0.520548,0.864865,0.442652,0.52296,0.0075188,0.511137,0.52078,0.5,0
0,0.00848502,0.00377924,0.00403847,0.304348,0.195357,0.201201,0.189287,0.213589,0.440293,0.476517,0.241467,0.350413,0.0581148,0.411891,0.562454,0.17688,1,0.962702,0,0.00809557,0.398058,0.515982,0.864865,0.442475,0.52244,0.0075188,0.51138,0.52078,0.5,0
0,0.00869047,0.00375925,0.00401847,0.304348,0.197808,0.202973,0.19135,0.215531,0.440022,0.47612,0.244643,0.351179,0.0545712,0.412504,0.56229,0.177549,1,0.962702,0,0.00809557,0.407767,0.515982,0.864865,0.443007,0.52244,0.0075188,0.51452,0.52078,0.5,0
0,0.00848502,0.00381924,0.00407845,0.304348,0.20012,0.204907,0.193715,0.217558,0.443624,0.476561,0.245557,0.352522,0.0609497,0.411278,0.562044,0.177806,0.998724,0.96411,0,0.00809557,0.407767,0.506849,0.864865,0.442829,0.52322,0.0075188,0.511979,0.52078,0.5,0
0,0.00848502,0.0040192,0.00427837,0.304348,0.202664,0.20676,0.19595,0.219628,0.448339,0.477223,0.245123,0.353866,0.0595322,0.408213,0.56188,0.174923,0.998724,0.96411,0,0.00809557,0.407767,0.52968,0.864865,0.443007,0.522526,0.0075188,0.511519,0.52078,0.5,0
0,0.00848502,0.00395921,0.0042184,0.304348,0.20493,0.208573,0.1981,0.221612,0.448847,0.478083,0.245929,0.354877,0.0588235,0.409439,0.561716,0.174923,0.997447,0.96411,0,0.00809557,0.407767,0.502283,0.864865,0.442297,0.52244,0.0075188,0.510162,0.52078,0.5,0
